x1,x2,y
1.513180,5.010748,0.0
5.284881,-1.013312,1.0
-2.735697,5.568009,0.0
5.055781,0.504299,1.0
3.994364,5.639266,0.0
-5.252951,-2.352521,1.0
4.015074,5.671532,0.0
4.868048,1.279427,1.0
-4.376458,5.432101,0.0
-3.363065,-3.029719,1.0
2.999739,5.306429,0.0
-0.459301,-3.469837,1.0
-4.522110,5.448274,0.0
0.292295,4.599321,1.0
3.029072,5.806162,0.0
-5.660339,2.674859,1.0
4.594110,5.604201,0.0
-2.393503,-3.600745,1.0
0.859179,5.109903,0.0
2.292148,4.131651,1.0
-3.338353,5.151556,0.0
-1.591460,0.330738,1.0
-1.027826,5.663352,0.0
5.909476,-3.438013,1.0
2.800612,5.941684,0.0
1.750892,3.248076,1.0
5.635053,5.164671,0.0
-4.752240,1.095500,1.0
-2.952802,5.126851,0.0
-4.046093,1.307668,1.0
1.468989,5.648697,0.0
5.304083,-2.277949,1.0
-1.194917,5.518321,0.0
2.832258,-2.241963,1.0
-4.119421,5.443195,0.0
-2.447307,4.105457,1.0
4.581203,5.141476,0.0
-4.488458,-5.509120,1.0
-1.981027,5.440501,0.0
2.990581,-5.308565,1.0
-5.446043,5.177248,0.0
-1.990901,-5.067360,1.0
3.426777,5.920647,0.0
2.475051,-5.821553,1.0
0.744308,5.792637,0.0
-4.309407,3.799860,1.0
3.533086,5.291259,0.0
2.392477,-1.637334,1.0
-0.725883,5.044378,0.0
-4.280135,3.768124,1.0
4.024282,5.055760,0.0
-5.697747,-2.039204,1.0
1.200482,5.251686,0.0
4.184002,0.514727,1.0
3.790098,5.088459,0.0
1.452735,-3.889069,1.0
-5.128967,5.723282,0.0
4.391848,1.782964,1.0
1.376127,5.283171,0.0
-5.478498,-1.118898,1.0
-1.321976,5.776968,0.0
-2.989935,4.162581,1.0
5.976378,5.493723,0.0
4.012003,1.726875,1.0
-0.534532,5.064137,0.0
-0.101820,4.719454,1.0
-0.587260,5.961719,0.0
3.225808,0.150279,1.0
-3.643141,5.863210,0.0
3.952211,4.812234,1.0
-3.806656,5.769747,0.0
-5.736392,-3.538757,1.0
-4.420717,5.502184,0.0
0.418473,1.283708,1.0
-0.360267,5.499854,0.0
-5.904261,-4.918798,1.0
-1.708992,5.482937,0.0
1.455321,3.586538,1.0
2.942676,5.780261,0.0
-0.307730,-0.025336,1.0
-1.351992,5.531240,0.0
5.100521,-3.551823,1.0
-3.706779,5.084691,0.0
-5.199583,-5.397823,1.0
1.960946,5.813555,0.0
2.841692,0.317899,1.0
-5.291778,5.546741,0.0
-1.847269,-3.051812,1.0
-1.930995,5.886941,0.0
-2.355245,3.395752,1.0
-1.599760,5.417439,0.0
-4.198553,-5.080627,1.0
3.033344,5.707127,0.0
1.361690,1.918592,1.0
0.597878,5.267813,0.0
-5.749987,-4.024098,1.0
0.459422,5.749920,0.0
-0.185983,-5.808508,1.0
2.471369,5.150428,0.0
-3.523274,4.342154,1.0
1.175469,5.054974,0.0
3.893891,-3.366980,1.0
5.516530,5.155796,0.0
-3.063039,-0.495748,1.0
1.380403,5.215316,0.0
5.636627,-5.211958,1.0
-2.239540,5.025112,0.0
-3.876754,3.402381,1.0
-5.745224,5.010908,0.0
-1.343851,-2.103158,1.0
-3.959432,5.910110,0.0
-3.565074,-2.191257,1.0
5.126744,5.594815,0.0
-5.893920,0.893187,1.0
-0.209583,5.767347,0.0
-2.408258,0.402400,1.0
-5.669424,5.997646,0.0
-1.121964,-4.841431,1.0
5.555160,5.789398,0.0
-5.167191,-0.975354,1.0
1.470355,5.130263,0.0
2.645216,-1.859046,1.0
1.871645,5.371636,0.0
4.162054,3.635873,1.0
-2.490751,5.977631,0.0
-1.901428,-1.295779,1.0
-0.131125,5.091357,0.0
2.868210,2.009124,1.0
1.427550,5.415680,0.0
-3.318383,3.938461,1.0
-0.269625,5.207754,0.0
3.436686,4.373722,1.0
5.060315,5.355595,0.0
4.979182,-2.882604,1.0
0.649342,5.747155,0.0
2.867367,-0.155822,1.0
-1.451948,5.553668,0.0
3.006970,-5.853175,1.0
0.833572,5.924914,0.0
2.048131,-5.056049,1.0
-1.863225,5.385520,0.0
2.871024,1.297831,1.0
0.225171,5.225037,0.0
-3.591858,3.650478,1.0
-4.455688,5.626730,0.0
-1.099581,-0.664331,1.0
-1.228500,5.301793,0.0
-3.525954,-4.715475,1.0
2.080173,5.733953,0.0
3.079829,-5.309983,1.0
5.959199,5.127968,0.0
-2.483465,-3.604290,1.0
-1.294892,5.375127,0.0
1.533362,-4.782971,1.0
-3.531031,5.978845,0.0
2.906389,-4.326959,1.0
-5.349666,5.085032,0.0
-5.725907,4.682653,1.0
5.623658,5.406679,0.0
-5.876928,-1.524227,1.0
-1.043520,5.777822,0.0
1.724826,-2.849629,1.0
-4.493547,5.476931,0.0
3.544198,-0.659117,1.0
2.401382,5.014227,0.0
2.229996,3.546052,1.0
-5.500275,5.441239,0.0
3.796916,-1.239871,1.0
5.065383,5.944067,0.0
-4.102487,1.500040,1.0
-1.795365,5.653227,0.0
1.586477,-0.085223,1.0
0.819286,5.873230,0.0
4.762454,2.564765,1.0
0.674987,5.256062,0.0
-4.716665,-0.981972,1.0
-4.283611,5.674784,0.0
-5.814729,-0.151045,1.0
-4.542845,5.202631,0.0
-0.765947,2.731893,1.0
-3.796720,5.262581,0.0
-1.605686,1.229929,1.0
-3.497584,5.055415,0.0
-5.271539,-2.751066,1.0
4.704779,5.613914,0.0
0.102368,4.500792,1.0
-3.190457,5.995680,0.0
4.799938,-3.439026,1.0
-5.808054,5.017334,0.0
-1.333993,-4.424431,1.0
-2.179565,5.027358,0.0
-0.385787,-3.923770,1.0
-2.348716,5.564513,0.0
-4.470584,-5.103515,1.0
2.446449,5.736556,0.0
-5.415790,-3.183637,1.0
-4.203650,5.629944,0.0
-1.078029,1.561295,1.0
2.252892,5.180839,0.0
-1.262831,3.597281,1.0
