x1,x2,y
-0.880731,5.776016,0.0
0.997710,4.516983,1.0
1.365448,5.542640,0.0
4.315154,-3.210473,1.0
3.318191,5.418365,0.0
2.935307,1.711328,1.0
-1.716132,5.485318,0.0
-2.536989,-3.177472,1.0
-1.673291,5.496816,0.0
-0.012177,-0.665551,1.0
-0.445216,5.624908,0.0
-2.356480,-5.353674,1.0
-0.002518,5.839853,0.0
-1.172530,-2.708027,1.0
-1.466232,5.518186,0.0
-1.712264,-2.026328,1.0
-1.391273,5.439685,0.0
-0.440718,-3.151402,1.0
-0.618019,5.480926,0.0
5.844601,-1.793034,1.0
-5.498085,5.844304,0.0
4.442356,-1.328861,1.0
2.209377,5.501437,0.0
-0.698443,-2.730571,1.0
2.517072,5.213643,0.0
-2.608139,1.002831,1.0
-3.442590,5.198403,0.0
1.130416,2.903369,1.0
-0.183947,5.204079,0.0
-0.075255,-4.808313,1.0
-4.115859,5.375019,0.0
-2.115009,-2.964443,1.0
-5.212510,5.670207,0.0
-3.667030,0.228231,1.0
2.058028,5.635727,0.0
1.319685,3.951879,1.0
-0.777954,5.462838,0.0
-5.311777,4.971834,1.0
3.672351,5.597948,0.0
3.423309,-4.448502,1.0
1.171976,5.699374,0.0
4.763973,4.097825,1.0
-4.293581,5.893579,0.0
-0.758959,0.173451,1.0
4.871874,5.790172,0.0
-3.148864,-2.964788,1.0
4.265626,5.184236,0.0
4.897475,3.854717,1.0
-1.396969,5.572781,0.0
-2.551297,-3.640820,1.0
-5.275410,5.095384,0.0
-5.754072,-0.685180,1.0
1.516833,5.709775,0.0
-5.610229,4.873836,1.0
2.045868,5.448263,0.0
-0.073979,4.630836,1.0
-1.539754,5.673119,0.0
-1.794275,-0.383692,1.0
4.243549,5.664535,0.0
-2.316070,1.807411,1.0
5.163189,5.860946,0.0
-0.175791,-2.511418,1.0
-2.390102,5.775721,0.0
3.076660,1.429070,1.0
1.620367,5.758214,0.0
2.616307,4.273596,1.0
-2.721377,5.908720,0.0
-2.277510,1.892583,1.0
-3.356181,5.329632,0.0
-3.751087,3.476416,1.0
5.943521,5.380261,0.0
1.342956,-0.933802,1.0
1.597538,5.913101,0.0
0.986647,-1.418298,1.0
-5.326788,5.335395,0.0
-2.042907,-3.138287,1.0
-2.897113,5.114916,0.0
2.771557,-2.435398,1.0
-4.308577,5.870924,0.0
-0.763212,0.696755,1.0
-1.639705,5.741002,0.0
0.055121,2.426379,1.0
-1.529800,5.323967,0.0
-2.167684,-0.272095,1.0
4.563360,5.199856,0.0
1.947520,-4.038484,1.0
0.186621,5.270968,0.0
4.312281,-3.494507,1.0
-4.177280,5.228768,0.0
1.809963,0.051442,1.0
3.771541,5.143230,0.0
-5.459326,-2.884298,1.0
2.389351,5.907319,0.0
-1.371153,-4.966162,1.0
4.457697,5.259257,0.0
-5.350837,-3.518388,1.0
1.117705,5.635268,0.0
-2.102520,2.952680,1.0
-5.539498,5.825464,0.0
-4.853890,-3.321957,1.0
-1.816771,5.760906,0.0
-2.921602,0.634685,1.0
-4.434235,5.909838,0.0
-0.701827,0.385656,1.0
-0.579487,5.282616,0.0
-0.141008,-5.919295,1.0
-4.178010,5.094429,0.0
-1.879032,3.103527,1.0
2.637042,5.381878,0.0
0.441001,-4.100371,1.0
0.911355,5.573742,0.0
5.753514,3.308845,1.0
