x1,x2,y
4.548417,5.622176,0.0
-1.650875,-2.250461,1.0
-5.193232,5.673562,0.0
1.104064,4.002120,1.0
-3.209024,5.968322,0.0
-2.827220,2.921243,1.0
1.812345,5.038373,0.0
-2.113683,-4.674975,1.0
-0.822267,5.079962,0.0
3.840001,2.897887,1.0
-1.180692,5.050834,0.0
-3.263493,2.467918,1.0
-1.839614,5.802670,0.0
-3.045641,3.904138,1.0
0.849271,5.846272,0.0
-1.407230,0.677897,1.0
-3.014873,5.518232,0.0
-0.141136,3.921566,1.0
3.628839,5.946157,0.0
-3.881670,4.774799,1.0
-0.614496,5.079112,0.0
-0.734918,-3.772704,1.0
5.260222,5.274252,0.0
-5.292054,0.456077,1.0
-2.722104,5.796498,0.0
5.485073,3.625949,1.0
-3.575329,5.726185,0.0
5.977312,-3.318085,1.0
1.914504,5.534810,0.0
5.091534,1.410082,1.0
-0.751497,5.797169,0.0
4.025017,4.455801,1.0
2.818375,5.215934,0.0
2.407842,4.603925,1.0
-0.106832,5.236893,0.0
-1.089602,-0.932778,1.0
-1.077834,5.422964,0.0
1.509074,-4.988485,1.0
-1.687628,5.019739,0.0
-4.507728,-5.388103,1.0
-1.162031,5.868640,0.0
-5.529282,-2.639689,1.0
-4.750630,5.076929,0.0
2.555493,2.164735,1.0
-1.307046,5.239036,0.0
-1.032220,3.482656,1.0
-2.071028,5.115750,0.0
-5.181334,1.326761,1.0
-5.863639,5.906402,0.0
3.780493,-1.259605,1.0
-1.520442,5.964797,0.0
-1.318951,-3.609663,1.0
-1.246992,5.905929,0.0
-0.111013,-5.790732,1.0
-1.398386,5.666009,0.0
-0.788489,-4.134033,1.0
-3.798093,5.724713,0.0
4.487485,1.161650,1.0
-1.887504,5.356769,0.0
-3.557415,-5.475031,1.0
-2.850609,5.910718,0.0
4.872738,-3.885149,1.0
3.419562,5.289326,0.0
-2.593185,0.335691,1.0
-0.797949,5.439439,0.0
3.316143,-5.589840,1.0
4.246437,5.936908,0.0
-2.772950,3.029076,1.0
1.711689,5.181351,0.0
3.949139,1.184024,1.0
4.060041,5.555187,0.0
-0.450656,-2.173323,1.0
-5.193910,5.973492,0.0
-4.828651,0.864659,1.0
0.567164,5.161135,0.0
-3.592496,4.923813,1.0
-4.803373,5.856223,0.0
-2.919729,-3.880488,1.0
0.630799,5.918383,0.0
-1.480118,-0.336663,1.0
5.712199,5.462469,0.0
-2.553725,3.541033,1.0
-2.305138,5.771350,0.0
0.154265,0.732083,1.0
4.467754,5.766576,0.0
-4.311631,2.418866,1.0
0.390181,5.884614,0.0
-3.008324,-4.908974,1.0
2.177190,5.020284,0.0
1.825417,-4.223982,1.0
-4.495699,5.396656,0.0
5.187827,-0.198310,1.0
4.766118,5.076500,0.0
-4.526495,3.190276,1.0
3.461020,5.685476,0.0
-1.028462,-5.357699,1.0
-5.994333,5.620467,0.0
4.386832,1.488647,1.0
-0.303192,5.122568,0.0
-3.987205,-4.962756,1.0
3.044775,5.770065,0.0
4.963131,3.349867,1.0
-2.784925,5.882706,0.0
-0.712644,-1.414015,1.0
-5.350362,5.229671,0.0
-3.822910,-3.650632,1.0
4.868934,5.084422,0.0
-2.238946,2.035326,1.0
-4.283582,5.914693,0.0
-5.496014,4.500048,1.0
-1.052104,5.647280,0.0
5.663471,1.950368,1.0
-4.161484,5.972553,0.0
-4.611540,1.844743,1.0
-3.141946,5.659249,0.0
0.010759,0.830124,1.0
-2.182378,5.386949,0.0
2.897727,-5.908321,1.0
-1.114230,5.565417,0.0
1.914481,4.679021,1.0
1.973038,5.425968,0.0
-5.505687,-2.074365,1.0
3.559511,5.348725,0.0
2.035391,-3.181004,1.0
-3.127020,5.090889,0.0
-0.869366,4.563214,1.0
3.755872,5.470562,0.0
5.485548,-0.388807,1.0
0.363674,5.134092,0.0
-0.638559,-4.257105,1.0
-1.523343,5.583293,0.0
2.812093,-5.152553,1.0
3.788763,5.867371,0.0
-0.207068,-0.195305,1.0
-2.257299,5.786174,0.0
-5.536703,4.628960,1.0
-2.366532,5.848385,0.0
-2.374571,2.587654,1.0
2.399337,5.828647,0.0
-5.852646,-1.414696,1.0
-4.788445,5.306364,0.0
-5.889192,-3.645436,1.0
1.144844,5.697938,0.0
4.482381,-0.618707,1.0
-0.598681,5.987438,0.0
-2.522384,2.289744,1.0
3.396771,5.762261,0.0
-5.357576,3.221965,1.0
-4.440652,5.976731,0.0
3.834566,-4.451808,1.0
1.950170,5.256562,0.0
0.065075,1.709480,1.0
3.238289,5.962466,0.0
4.315770,-4.851585,1.0
-0.583025,5.545950,0.0
-4.420735,4.699234,1.0
3.628787,5.509117,0.0
5.451999,-0.250005,1.0
1.119144,5.728699,0.0
-5.512833,-2.180238,1.0
-0.986441,5.444114,0.0
4.446691,-0.472720,1.0
-1.000003,5.475867,0.0
3.806461,3.181978,1.0
-5.251089,5.471344,0.0
-5.206206,3.302097,1.0
5.430229,5.926259,0.0
-0.718240,0.531966,1.0
2.216533,5.636222,0.0
-1.387615,-5.646692,1.0
-2.849905,5.823649,0.0
-5.846319,-3.086363,1.0
0.645784,5.843412,0.0
0.189453,4.139346,1.0
-0.237402,5.988312,0.0
-2.867928,2.741545,1.0
1.296158,5.259969,0.0
-5.394258,-1.296580,1.0
-5.168281,5.348944,0.0
-2.596114,-0.879618,1.0
-2.646412,5.880652,0.0
2.253050,-4.991099,1.0
3.157497,5.023915,0.0
3.873106,-4.709807,1.0
-2.385107,5.750730,0.0
3.053445,-4.746085,1.0
-2.245916,5.441844,0.0
0.137900,1.680722,1.0
-4.669226,5.161865,0.0
-3.073733,-0.231981,1.0
1.718176,5.691481,0.0
3.448834,4.559877,1.0
-1.444814,5.505128,0.0
3.379532,3.790454,1.0
-3.908785,5.527354,0.0
-5.508403,0.273703,1.0
2.481414,5.561483,0.0
1.686344,-1.611518,1.0
-0.780789,5.640794,0.0
3.646055,-4.749471,1.0
5.212455,5.865752,0.0
5.389961,1.070242,1.0
-0.437410,5.223797,0.0
2.721174,2.778840,1.0
3.489604,5.886469,0.0
5.752686,1.393905,1.0
-0.055346,5.901297,0.0
0.212829,1.022395,1.0
-0.615165,5.458730,0.0
3.749181,0.482397,1.0
-4.352141,5.785333,0.0
2.178767,-5.463541,1.0
-2.362234,5.965217,0.0
0.798003,-3.956619,1.0
4.069375,5.989259,0.0
4.961666,2.716714,1.0
-5.822268,5.573994,0.0
2.244874,1.599771,1.0
-4.649206,5.400519,0.0
3.061290,-4.892863,1.0
-5.233946,5.536567,0.0
4.152572,0.279130,1.0
2.543567,5.868746,0.0
-1.988069,-5.473612,1.0
-1.735352,5.966900,0.0
-2.619225,-5.317414,1.0
-4.971227,5.296653,0.0
3.682275,4.004156,1.0
-0.096840,5.208654,0.0
-2.312081,-3.139920,1.0
-3.159808,5.553181,0.0
-1.370741,1.962147,1.0
2.713439,5.381171,0.0
0.677232,-5.757231,1.0
-4.969722,5.937335,0.0
-0.431441,-3.235663,1.0
5.546615,5.975495,0.0
-1.716881,4.384894,1.0
0.088109,5.421576,0.0
2.863976,2.846484,1.0
4.380613,5.479078,0.0
3.743112,-5.514322,1.0
0.937708,5.033100,0.0
0.634737,0.025310,1.0
5.378744,5.272890,0.0
2.510044,-5.697420,1.0
-0.919292,5.730237,0.0
-1.817754,1.005667,1.0
-1.116429,5.088674,0.0
-3.324434,-1.768996,1.0
1.230165,2.688139,0.0
5.115438,-4.831673,1.0
3.039765,5.665404,0.0
2.876350,-5.190512,1.0
-4.613533,5.177917,0.0
-3.497821,0.114217,1.0
-0.358432,2.917551,0.0
0.562604,-0.308090,1.0
5.936307,4.755092,0.0
3.648463,-0.274777,1.0
1.828127,5.664950,0.0
-0.355017,-2.772285,1.0
-0.404867,2.697597,0.0
-0.963825,0.998454,1.0
-4.761560,3.234219,0.0
1.044614,0.833286,1.0
3.563148,5.911573,0.0
-2.374746,-0.359068,1.0
-0.577286,5.776922,0.0
-4.560499,-4.314592,1.0
-4.299334,5.550284,0.0
-2.749025,-2.868476,1.0
5.526465,4.647644,0.0
-0.312132,-2.008193,1.0
-4.225937,4.339871,0.0
2.434616,-1.401036,1.0
-0.132072,3.130906,0.0
-3.718849,5.303974,1.0
-4.110822,5.706629,0.0
-3.362667,3.662202,1.0
1.599047,0.589565,0.0
0.918168,-0.353924,1.0
5.470803,4.893713,0.0
3.364088,-3.775403,1.0
3.926453,4.949921,0.0
0.653268,-0.520193,1.0
5.083055,4.448860,0.0
5.990531,2.847525,1.0
