x1,x2,y
0.013176,5.725383,0.0
3.012120,-3.296411,1.0
5.810709,5.289039,0.0
-0.233801,-5.490197,1.0
-5.740930,5.097874,0.0
5.932324,-3.427250,1.0
-1.798270,5.240356,0.0
-4.689389,1.439624,1.0
3.764483,5.828899,0.0
2.624627,0.108212,1.0
0.476563,5.796219,0.0
-3.909387,-5.073427,1.0
-4.847028,5.003476,0.0
0.828111,-1.930568,1.0
0.414453,5.851661,0.0
-0.260467,2.334771,1.0
-4.457838,5.555377,0.0
0.450204,-5.423390,1.0
0.565733,5.136780,0.0
5.722854,4.001878,1.0
2.956864,5.008109,0.0
0.590485,0.276579,1.0
3.383192,5.654408,0.0
5.260064,1.901188,1.0
-4.400720,5.553429,0.0
-5.054253,1.172735,1.0
-2.677211,5.055750,0.0
5.964905,4.155976,1.0
-1.898944,5.221891,0.0
-1.349554,-1.954550,1.0
5.885039,5.926190,0.0
-3.065212,-1.019942,1.0
5.833584,5.524939,0.0
-2.714466,1.971592,1.0
3.777269,5.276434,0.0
-3.939189,-1.941494,1.0
-2.682882,5.398326,0.0
1.335201,0.730666,1.0
-4.856966,5.482748,0.0
-4.903948,-4.653991,1.0
-3.628241,5.073864,0.0
2.870114,-1.998432,1.0
4.429223,5.979020,0.0
-3.211531,-0.208449,1.0
-2.648611,5.393720,0.0
2.489734,0.964626,1.0
5.280221,5.336438,0.0
-2.985124,1.017584,1.0
-0.711559,5.412607,0.0
1.360301,2.573033,1.0
1.305496,5.739497,0.0
-2.533152,1.314472,1.0
-1.526236,5.275608,0.0
4.271973,3.043356,1.0
1.753874,5.677232,0.0
4.207356,-2.960986,1.0
1.231975,5.904949,0.0
2.958412,-5.975786,1.0
5.854975,5.280847,0.0
0.386318,0.850151,1.0
3.001862,5.147827,0.0
5.072649,-3.995899,1.0
4.921778,5.163383,0.0
-0.048466,1.423865,1.0
-2.455821,5.507426,0.0
-3.379275,0.522940,1.0
-4.819102,5.674106,0.0
-4.616418,3.869316,1.0
3.600202,5.298075,0.0
3.486866,-4.244424,1.0
-5.955753,5.832150,0.0
3.878363,-0.356797,1.0
3.311012,5.085417,0.0
-4.793145,-2.383952,1.0
0.926290,5.080279,0.0
2.506654,-2.672199,1.0
-5.698041,5.514857,0.0
-5.597257,-5.091844,1.0
5.493691,5.231747,0.0
5.927039,3.741799,1.0
-3.405421,5.547736,0.0
-4.398275,-1.803671,1.0
-0.857941,5.292891,0.0
-2.762299,2.034451,1.0
1.049918,5.989757,0.0
-2.309658,1.581963,1.0
-3.943779,5.454910,0.0
-4.638713,1.153744,1.0
3.892938,5.305814,0.0
-0.357294,-5.047175,1.0
-1.740399,5.557339,0.0
-5.604308,-3.602077,1.0
2.720622,5.748023,0.0
-3.950919,4.902560,1.0
0.206699,5.996720,0.0
3.745021,2.572696,1.0
3.306096,5.779656,0.0
3.348750,2.435827,1.0
-5.052632,5.203217,0.0
-5.067163,0.187743,1.0
-2.379402,5.699436,0.0
-5.170053,-1.083012,1.0
1.812444,5.874183,0.0
0.779411,-4.445418,1.0
-3.769578,5.349575,0.0
-5.381894,2.501225,1.0
-4.185133,5.231532,0.0
-1.288373,-5.680450,1.0
5.783661,5.995968,0.0
4.357640,2.861416,1.0
-4.177948,5.612237,0.0
3.727246,3.822181,1.0
5.743588,5.243155,0.0
5.398534,1.153356,1.0
0.146706,5.840263,0.0
-0.546706,3.517523,1.0
-5.810130,5.568600,0.0
0.930188,-2.331886,1.0
1.533920,5.299687,0.0
-2.322790,-3.128600,1.0
3.875052,5.000690,0.0
3.196998,-4.046682,1.0
-2.938529,5.072643,0.0
-2.172963,-4.993163,1.0
-2.260210,5.329021,0.0
-0.294180,-0.276018,1.0
4.989700,5.940446,0.0
-3.848358,0.651968,1.0
4.559156,5.865818,0.0
-4.405915,1.794441,1.0
3.178269,5.583474,0.0
-3.107288,-0.183433,1.0
1.048470,5.821428,0.0
3.467390,4.429015,1.0
-5.993661,5.266207,0.0
0.267600,-2.443966,1.0
0.257340,5.555689,0.0
-1.059049,-3.436802,1.0
-2.989937,5.066123,0.0
-0.429110,-0.051568,1.0
4.384956,5.976318,0.0
1.967147,1.845986,1.0
-5.059021,5.516453,0.0
0.036069,-5.783478,1.0
-2.909222,5.350640,0.0
-5.599546,4.425523,1.0
3.760194,5.786966,0.0
-2.914682,-3.061648,1.0
-1.229247,5.024278,0.0
4.080457,0.249081,1.0
-1.696167,5.257489,0.0
-4.758615,1.962398,1.0
-4.969734,5.837971,0.0
-4.438958,-1.566005,1.0
4.312803,5.637986,0.0
5.277323,3.960958,1.0
0.541512,5.595221,0.0
-4.250961,2.091629,1.0
2.026635,5.825552,0.0
-1.901345,0.097847,1.0
2.663528,5.954475,0.0
-0.281654,-5.759427,1.0
5.315268,5.854374,0.0
-1.752947,-1.777204,1.0
5.619342,5.139159,0.0
1.693352,-3.829701,1.0
-1.701850,5.503003,0.0
3.948385,0.502676,1.0
-4.452075,5.985028,0.0
-5.252981,-2.843798,1.0
0.507915,5.262284,0.0
0.404705,-2.129008,1.0
-4.651348,5.400684,0.0
-3.404308,-0.209053,1.0
2.439286,5.538941,0.0
-0.041377,0.575547,1.0
4.903225,5.247644,0.0
0.308245,-3.329656,1.0
5.588679,5.461586,0.0
3.758540,1.775420,1.0
-0.742269,5.342792,0.0
-5.396244,1.323079,1.0
0.985543,5.008151,0.0
1.993690,3.949691,1.0
2.337930,5.792607,0.0
-5.297408,-5.530515,1.0
5.453732,5.433829,0.0
-5.278382,2.237182,1.0
4.231435,5.863820,0.0
0.432943,4.471572,1.0
-2.288773,5.297031,0.0
4.383721,-2.793315,1.0
-3.244756,5.696220,0.0
-5.275285,-5.710669,1.0
5.133890,5.641036,0.0
-0.202280,-3.724702,1.0
2.935528,5.711875,0.0
4.970598,-3.155992,1.0
-2.764212,5.948030,0.0
-0.915680,-5.839834,1.0
-4.844157,5.127601,0.0
2.469505,-3.028539,1.0
3.344673,5.961754,0.0
4.414602,0.214147,1.0
1.524618,5.130881,0.0
-0.557366,4.345352,1.0
-1.521253,5.147403,0.0
2.808057,-0.977778,1.0
3.739421,5.227924,0.0
-2.571301,-3.848120,1.0
1.604587,5.146664,0.0
1.962747,-0.104657,1.0
4.262118,5.707014,0.0
-2.426899,-0.893892,1.0
-1.269200,5.278249,0.0
-2.933892,-1.928964,1.0
-3.291929,5.277312,0.0
1.557333,2.092879,1.0
-2.938476,5.517760,0.0
-4.012638,-0.398974,1.0
3.213257,5.607175,0.0
1.588333,-4.883367,1.0
3.026918,5.704052,0.0
-5.997569,-1.142032,1.0
5.403716,5.129672,0.0
-5.218579,-0.657620,1.0
2.657059,5.595410,0.0
2.103424,0.252578,1.0
-2.916315,5.747187,0.0
3.946467,4.274407,1.0
5.845692,5.270431,0.0
-1.724745,4.205125,1.0
3.191131,5.672129,0.0
0.953955,1.120429,1.0
3.382431,5.263066,0.0
2.695295,-0.181868,1.0
4.302837,5.892000,0.0
1.524310,-0.926275,1.0
2.934098,5.695596,0.0
-2.220058,-4.508542,1.0
-0.611536,5.961331,0.0
2.183257,-1.995208,1.0
3.975072,5.518516,0.0
-2.602420,1.125453,1.0
5.382358,5.646872,0.0
3.965947,-4.329533,1.0
