x1,x2,y
0.371777,5.800111,0.0
-4.308613,-12.903980,1.0
-1.910274,9.765209,0.0
-11.060115,-13.170947,1.0
-8.866069,5.973476,0.0
-10.226223,-3.101269,1.0
4.657371,5.344014,0.0
-1.554195,-6.398862,1.0
0.808931,7.591676,0.0
-4.008324,-9.103848,1.0
-9.409932,-0.167271,0.0
-3.071913,-1.739249,1.0
-14.080876,2.175825,0.0
12.494897,-10.830207,1.0
8.235273,5.007017,0.0
-10.961488,-4.415011,1.0
10.436780,0.982404,0.0
2.914130,-12.548861,1.0
3.631633,11.771887,0.0
12.683713,-7.859128,1.0
-6.565673,13.252344,0.0
12.133873,-5.868528,1.0
9.011102,1.112070,0.0
-5.173003,-4.044957,1.0
-14.349229,8.485484,0.0
8.216225,-9.761640,1.0
8.342894,1.901230,0.0
-2.787463,-1.770294,1.0
-4.462291,5.034133,0.0
6.051723,-12.151824,1.0
2.230652,2.541071,0.0
-13.062950,-10.134478,1.0
5.123099,1.957126,0.0
-4.603271,-12.199347,1.0
9.586474,13.441651,0.0
-12.607083,-9.615723,1.0
2.842173,0.455307,0.0
9.636177,0.478318,1.0
11.683315,8.129505,0.0
-1.612030,-2.477973,1.0
-8.358630,8.035639,0.0
-0.819141,-7.024330,1.0
-10.503500,12.891281,0.0
-8.071355,-10.503982,1.0
-10.789091,2.305798,0.0
13.730510,-9.653975,1.0
7.296273,5.356632,0.0
7.199374,-0.479468,1.0
-8.858361,13.916747,0.0
-1.102322,-11.081269,1.0
5.897931,4.725721,0.0
0.655625,-12.713143,1.0
-8.436134,4.382964,0.0
0.701508,-0.497224,1.0
-7.705622,9.315686,0.0
-10.290154,-7.964664,1.0
2.357229,0.425460,0.0
-3.899683,-2.802169,1.0
-13.322516,11.124361,0.0
-8.804724,-10.133408,1.0
9.216991,3.529615,0.0
-4.076235,-3.295979,1.0
7.269773,13.885038,0.0
-13.584815,-3.021477,1.0
10.441043,8.763913,0.0
-4.093427,-3.809338,1.0
2.688184,2.616789,0.0
11.025864,0.301687,1.0
-5.744407,1.647010,0.0
-4.142064,-9.843197,1.0
5.896111,3.738452,0.0
1.581263,-9.869755,1.0
-4.417102,10.947969,0.0
-8.408385,-5.503667,1.0
-2.663418,1.518217,0.0
1.655198,-7.558674,1.0
-11.709326,1.870115,0.0
2.761548,-13.228482,1.0
12.512484,6.276351,0.0
-0.183738,-10.069958,1.0
2.062029,12.035310,0.0
5.501155,-1.110651,1.0
-8.012047,12.145968,0.0
-3.819504,-6.096182,1.0
-2.466783,13.505638,0.0
14.182742,-11.039527,1.0
-6.454994,6.718570,0.0
7.643566,-12.752455,1.0
-7.749097,3.404699,0.0
4.261352,-9.296554,1.0
-2.763632,9.766960,0.0
13.297637,-3.587174,1.0
9.136188,1.065249,0.0
13.014351,-8.608544,1.0
-12.870098,11.450021,0.0
1.943250,-5.978104,1.0
8.898795,8.449395,0.0
4.202142,-2.269606,1.0
5.809198,8.198673,0.0
-3.640922,-2.689758,1.0
-12.432244,3.816651,0.0
-14.188359,-6.390840,1.0
-11.719563,2.282048,0.0
12.536619,-5.355781,1.0
-5.221175,7.157761,0.0
9.941936,-8.436261,1.0
-13.961718,10.751469,0.0
-13.826778,-6.231264,1.0
-0.385958,2.671146,0.0
-8.748155,-9.938473,1.0
13.524126,12.180809,0.0
-11.405377,-5.093069,1.0
9.774594,9.972094,0.0
-7.086725,-0.950562,1.0
-9.710624,8.167020,0.0
14.360770,-12.725410,1.0
-11.259669,8.393388,0.0
5.162371,-12.234781,1.0
14.305079,8.121874,0.0
-2.945414,-4.548221,1.0
3.525573,13.466705,0.0
12.729799,-9.517910,1.0
-13.173745,8.235137,0.0
9.249354,-11.183681,1.0
-4.309194,10.510384,0.0
9.275769,-4.643376,1.0
-13.930476,-1.491251,0.0
6.797419,-9.470708,1.0
-1.595751,2.561879,0.0
14.003343,-6.212354,1.0
5.140527,4.675269,0.0
