x1,x2,y
0.257619,1.852668,0.0
-2.297202,-0.991587,1.0
0.187967,2.382072,0.0
0.110676,-0.900629,1.0
2.237375,1.075452,0.0
1.293293,-1.259245,1.0
1.685082,2.084372,0.0
1.883465,-2.677072,1.0
2.396135,1.564921,0.0
0.750180,-0.349052,1.0
-0.161524,2.448153,0.0
1.588684,-2.148283,1.0
0.501967,0.760056,0.0
-2.538875,-2.334079,1.0
-2.728062,-0.545190,0.0
2.735258,-0.256163,1.0
0.877664,0.974667,0.0
0.168581,-1.037081,1.0
-1.373229,-0.119805,0.0
-0.408766,-1.734359,1.0
1.718972,0.578462,0.0
2.366257,-1.826498,1.0
2.076743,1.550170,0.0
-1.376281,-0.555491,1.0
1.148856,-0.007638,0.0
1.919979,-1.157431,1.0
1.044012,2.102722,0.0
1.151433,-2.566041,1.0
1.802029,-0.082768,0.0
-1.790154,-2.449991,1.0
1.968339,0.646478,0.0
1.083155,-1.631191,1.0
-0.779858,0.678727,0.0
2.454972,-1.572422,1.0
0.776330,2.141189,0.0
-0.165826,-0.742057,1.0
-1.692096,1.939179,0.0
-1.788830,-2.325692,1.0
1.123394,0.657219,0.0
-0.538391,-2.031617,1.0
0.377866,-0.026950,0.0
0.161900,-2.127601,1.0
-2.690874,1.643435,0.0
2.295154,-2.556811,1.0
2.320121,0.583931,0.0
1.470509,-2.464276,1.0
-0.564588,0.088634,0.0
-1.267799,-1.864775,1.0
-2.429550,0.135373,0.0
0.685686,-0.565172,1.0
1.236860,-0.267981,0.0
-1.085275,-2.497807,1.0
1.146077,1.732390,0.0
-0.386368,-0.571586,1.0
0.865851,0.639844,0.0
-1.985378,-1.320742,1.0
-0.983173,-0.323529,0.0
1.212471,-1.196366,1.0
-0.543015,-0.173526,0.0
1.715616,-2.456518,1.0
-2.376544,0.057361,0.0
1.680484,-0.773141,1.0
-1.803084,1.391927,0.0
1.242584,-1.149926,1.0
-1.629067,0.581340,0.0
-2.455412,-2.203603,1.0
-0.567972,2.341402,0.0
2.471469,-0.488970,1.0
0.679498,2.483572,0.0
0.522615,-1.393062,1.0
-2.643722,1.948445,0.0
0.805942,-1.928345,1.0
1.569674,-0.206104,0.0
2.439160,-2.408076,1.0
-1.522587,1.898343,0.0
1.590503,-0.682019,1.0
0.524173,0.271034,0.0
-0.923267,-2.322534,1.0
2.307848,2.287581,0.0
1.854787,-1.722508,1.0
1.031766,0.654974,0.0
-0.630170,-0.607524,1.0
0.328813,0.330106,0.0
-1.612243,-0.708696,1.0
1.578511,-0.183013,0.0
-1.342399,-1.771001,1.0
-1.631030,0.591795,0.0
-0.797860,-1.737736,1.0
-1.695121,1.098471,0.0
-1.577898,-0.832346,1.0
-2.209905,0.809923,0.0
1.340034,-1.698750,1.0
1.657785,0.656025,0.0
0.230738,-1.194677,1.0
-1.562013,0.254139,0.0
-0.409697,-1.330141,1.0
0.339105,1.868161,0.0
1.007801,-2.337177,1.0
-1.822336,1.975263,0.0
-1.639645,-2.633525,1.0
1.370928,2.093084,0.0
-0.482645,-1.113427,1.0
-0.393717,0.599139,0.0
-0.572565,-0.532942,1.0
-2.300836,1.255049,0.0
2.033961,-0.349400,1.0
-1.434222,1.991289,0.0
2.137435,-2.450324,1.0
1.242485,0.381622,0.0
-2.713021,-2.743633,1.0
1.473073,2.552242,0.0
0.382251,-1.201397,1.0
-1.724067,-0.451846,0.0
-2.461674,-2.565116,1.0
0.394275,0.468133,0.0
0.154573,-0.527702,1.0
0.725377,-0.259169,0.0
0.243815,-1.293880,1.0
-2.458721,-0.347122,0.0
2.457530,-2.050924,1.0
2.466752,0.848966,0.0
-0.909000,-0.750332,1.0
-1.596022,0.517355,0.0
-2.380127,-2.052661,1.0
1.814183,0.397577,0.0
-1.101809,-1.248213,1.0
-0.316381,1.707731,0.0
-1.642005,-0.570858,1.0
-0.985853,2.448208,0.0
-2.425272,-1.940751,1.0
-0.804074,0.686433,0.0
1.439479,-1.998106,1.0
-2.060992,0.984485,0.0
-0.840740,-1.823690,1.0
1.933143,2.183903,0.0
-2.330795,-2.711606,1.0
1.780604,1.729168,0.0
0.664607,-1.655314,1.0
2.248582,1.916583,0.0
-1.133136,-0.541693,1.0
-2.457501,2.150905,0.0
-1.926157,-1.400753,1.0
1.548323,2.387019,0.0
1.625600,-2.647900,1.0
1.182026,1.235377,0.0
0.075830,-2.161738,1.0
-0.304029,0.836119,0.0
-1.151531,-1.098124,1.0
-0.487837,1.927466,0.0
1.088808,-0.918222,1.0
-1.304073,1.000936,0.0
-2.350185,-0.752507,1.0
-1.190307,-0.197389,0.0
1.168976,-0.966159,1.0
-0.877979,1.229191,0.0
-1.888570,-1.768831,1.0
-2.215252,-0.362148,0.0
-1.124494,-2.090472,1.0
1.324496,2.467660,0.0
0.088900,-2.320971,1.0
2.355470,0.650134,0.0
0.749426,-1.151810,1.0
0.967733,1.778118,0.0
1.805838,-0.615949,1.0
-1.448492,-0.085687,0.0
1.915615,-2.035137,1.0
-2.604995,-0.302373,0.0
0.217160,-2.479822,1.0
1.974031,1.992966,0.0
-2.087801,-1.280705,1.0
-0.529149,1.096615,0.0
0.478685,-2.029160,1.0
-1.126588,2.241259,0.0
0.160375,-1.233027,1.0
0.944004,0.028137,0.0
-0.530949,-2.707252,1.0
1.106143,1.628508,0.0
0.915144,-2.713429,1.0
-1.907673,2.747203,0.0
-1.231786,-1.738193,1.0
-1.293360,0.100985,0.0
2.088718,-2.112184,1.0
-2.363022,1.152413,0.0
-0.560949,-1.849376,1.0
-0.585952,2.535239,0.0
-2.001884,-2.468662,1.0
-1.028754,2.115610,0.0
2.485759,-1.366545,1.0
1.647501,2.623787,0.0
0.836065,-1.797324,1.0
0.904646,2.525144,0.0
0.538739,-0.681539,1.0
0.900881,0.792096,0.0
-1.284737,-1.230867,1.0
0.017315,0.736545,0.0
0.918268,-1.280439,1.0
-2.152004,0.581009,0.0
2.606999,-2.709554,1.0
2.549681,2.277832,0.0
2.734416,-1.754569,1.0
-0.475560,0.269814,0.0
-0.841826,-2.660816,1.0
-2.660481,1.217480,0.0
1.048986,-2.722284,1.0
-0.228373,1.491938,0.0
-0.016778,-2.151266,1.0
-0.019085,-0.054487,0.0
2.482268,-0.492946,1.0
-1.859073,1.071385,0.0
1.528464,-2.203628,1.0
-1.458703,2.644686,0.0
-1.603658,-2.712817,1.0
-2.358943,2.749205,0.0
-2.195723,-0.730476,1.0
-0.886615,-0.106883,0.0
1.859250,-2.671186,1.0
0.657184,1.846556,0.0
0.890283,-2.634091,1.0
-2.040713,0.875750,0.0
1.480167,-1.118874,1.0
0.319191,2.368035,0.0
0.761544,-1.068796,1.0
-1.715211,-0.237311,0.0
1.692622,-0.528361,1.0
-0.479037,1.555849,0.0
-2.109369,-1.038116,1.0
0.659925,-0.297293,0.0
-0.195651,-1.104655,1.0
0.534142,1.864501,0.0
1.206197,-1.647924,1.0
-1.497158,0.889521,0.0
-0.862063,-2.242506,1.0
-1.001392,0.793728,0.0
-1.239856,-0.842666,1.0
-2.608280,-0.437587,0.0
-2.630317,-0.833380,1.0
-0.124925,1.904812,0.0
0.171592,-0.505304,1.0
-2.542399,0.664060,0.0
2.600126,-2.714165,1.0
-0.335115,0.861584,0.0
-1.344722,-2.026711,1.0
2.620373,2.349229,0.0
-0.797783,-1.118636,1.0
-2.293270,1.668337,0.0
0.265042,-1.647383,1.0
1.177340,0.131866,0.0
-0.474168,-1.360521,1.0
-0.701233,1.581651,0.0
1.272281,-1.810327,1.0
-0.493069,1.967505,0.0
-0.234617,-1.296639,1.0
-0.621471,0.683052,0.0
-1.829417,-2.393571,1.0
-2.236519,-0.311942,0.0
0.442455,-1.273180,1.0
0.479521,2.164886,0.0
1.404518,-1.565999,1.0
1.467507,2.528247,0.0
1.792403,-0.764958,1.0
-1.643820,0.299954,0.0
-1.386559,-1.629744,1.0
0.208693,0.109362,0.0
2.659886,-1.099835,1.0
-0.255959,0.472322,0.0
-2.279948,-1.719919,1.0
-1.298084,2.035137,0.0
-2.426993,-2.615344,1.0
-1.878616,2.035441,0.0
0.279456,-1.522730,1.0
1.660446,1.111893,0.0
0.324986,-1.178973,1.0
1.451403,1.798748,0.0
0.923784,-1.661244,1.0
-2.630328,1.712989,0.0
-1.488578,-0.972233,1.0
-2.225256,1.110489,0.0
0.922631,-0.405958,1.0
-2.085877,0.828232,0.0
0.496343,-2.132356,1.0
-0.352355,1.952532,0.0
1.124588,-2.650358,1.0
2.612873,2.633228,0.0
2.651887,-2.266253,1.0
-1.262002,-0.494151,0.0
-0.266072,-1.617967,1.0
-2.581523,2.188405,0.0
2.345028,-1.488217,1.0
1.510336,2.103112,0.0
0.675297,-2.523689,1.0
2.721612,0.182681,0.0
1.499059,-1.828734,1.0
0.334813,1.469518,0.0
-0.117049,-0.600448,1.0
1.999925,2.431385,0.0
0.049516,-0.621011,1.0
-1.600529,1.290993,0.0
-0.401413,-0.503035,1.0
0.372466,1.680385,0.0
-1.467270,-0.680915,1.0
0.873303,-0.142815,0.0
0.078852,-1.553373,1.0
0.577609,1.265980,0.0
1.019665,-1.667745,1.0
-1.002768,0.095066,0.0
1.819983,-2.648808,1.0
2.182695,0.757921,0.0
0.341606,-1.738774,1.0
0.234122,2.523127,0.0
1.096116,-2.672080,1.0
2.186661,1.169516,0.0
-0.981334,-0.854341,1.0
-1.252248,2.266852,0.0
-1.646410,-1.780313,1.0
0.468024,1.705119,0.0
0.587638,-2.183575,1.0
0.726754,0.445283,0.0
-0.549132,-1.559519,1.0
-1.373339,2.148572,0.0
1.109121,-0.721233,1.0
0.098989,2.724132,0.0
-2.418363,-1.637878,1.0
0.241568,1.685062,0.0
-1.726999,-2.474738,1.0
-0.484855,2.308623,0.0
-2.216005,-0.674668,1.0
0.858980,0.647873,0.0
0.221731,-2.571066,1.0
0.653135,0.561858,0.0
-0.255372,-2.406979,1.0
-1.390877,0.123510,0.0
-0.501031,-1.597625,1.0
0.318651,0.140223,0.0
-0.420487,-1.259806,1.0
-1.574524,-0.532184,0.0
1.752850,-0.415081,1.0
1.132727,2.435223,0.0
-0.881041,-2.224904,1.0
-2.652215,2.113737,0.0
1.427089,-1.638697,1.0
-1.091500,-0.418987,0.0
-1.127458,-2.241420,1.0
-1.268451,0.505107,0.0
2.566233,-1.587180,1.0
-1.935040,0.593236,0.0
-0.405684,-0.643225,1.0
2.636270,0.903745,0.0
-1.955570,-1.090675,1.0
-2.167630,1.435190,0.0
1.051613,-2.647058,1.0
-2.178930,-0.381682,0.0
-2.084790,-0.756099,1.0
-2.391351,2.632112,0.0
0.027166,-1.396668,1.0
2.368573,0.788081,0.0
0.344620,-1.184522,1.0
-1.472177,2.047354,0.0
-2.697149,-1.427572,1.0
-2.390002,-0.373537,0.0
-0.963311,-0.660101,1.0
2.338537,1.529021,0.0
-0.178271,-0.816993,1.0
-0.568147,0.509259,0.0
-0.871538,-2.126371,1.0
2.128655,0.289252,0.0
1.290495,-2.704298,1.0
0.637589,2.258959,0.0
0.970004,-1.029320,1.0
-1.567766,1.691467,0.0
0.649852,-1.888808,1.0
-0.455161,1.411869,0.0
0.468568,-1.810195,1.0
-1.345927,1.349662,0.0
-0.954137,-0.565284,1.0
-2.704386,0.651904,0.0
-0.969256,-1.092721,1.0
-2.709559,1.314336,0.0
2.627053,-1.968982,1.0
0.545670,2.639204,0.0
-1.070822,-2.062155,1.0
-2.514205,1.199268,0.0
-0.987388,-2.164055,1.0
0.614316,1.853448,0.0
-0.105208,-2.738696,1.0
-0.667574,1.090540,0.0
1.526275,-1.390423,1.0
2.303844,1.473450,0.0
1.511422,-2.410390,1.0
-0.501536,2.399054,0.0
1.945470,-1.432151,1.0
1.348892,0.929527,0.0
0.880698,-0.770297,1.0
-0.677501,-0.057824,0.0
0.414157,-2.520799,1.0
-0.021227,1.501432,0.0
-2.276640,-1.428781,1.0
-0.950949,1.290404,0.0
0.220610,-1.060518,1.0
-1.715294,2.312254,0.0
2.283196,-1.353182,1.0
-2.043733,0.085436,0.0
-0.939738,-0.564820,1.0
2.628018,0.161458,0.0
0.708130,-1.657213,1.0
1.370464,0.657530,0.0
2.355088,-2.168318,1.0
-1.004885,1.908772,0.0
2.555073,-1.861636,1.0
-2.448526,0.177050,0.0
-1.991568,-1.095635,1.0
