x1,x2,y
6.265940,2.264704,0.0
7.817760,-4.023823,1.0
4.830890,-2.474185,0.0
-1.637287,-3.571526,1.0
4.273746,5.835132,0.0
-3.554974,-6.447615,1.0
-6.986461,4.255452,0.0
2.733963,-5.502236,1.0
-5.887247,0.463796,0.0
-2.143367,-7.814011,1.0
0.956590,0.717326,0.0
-3.268771,-1.981008,1.0
1.615734,5.002565,0.0
-4.933838,-2.320610,1.0
-4.565404,6.107240,0.0
-5.358440,-2.444190,1.0
-0.011069,6.597329,0.0
5.551863,-5.307119,1.0
1.729254,7.705958,0.0
3.691836,-4.199828,1.0
-4.599170,0.948371,0.0
2.351559,-3.343294,1.0
4.020113,1.152167,0.0
-5.870161,-6.159757,1.0
-1.214912,0.416776,0.0
0.380374,-7.588536,1.0
-1.255223,7.629940,0.0
1.320580,-3.189199,1.0
3.735304,-0.761318,0.0
-5.015857,-3.412658,1.0
-4.677048,3.086748,0.0
7.965905,-6.700889,1.0
-5.353848,3.791307,0.0
-0.005563,-3.402637,1.0
-3.691182,-1.418157,0.0
6.607677,-4.835814,1.0
5.312576,-2.676788,0.0
5.424015,-7.375751,1.0
5.145198,-0.696742,0.0
-5.305324,-3.878037,1.0
5.331269,4.315860,0.0
7.499843,-3.687206,1.0
-7.723046,7.151229,0.0
-5.513862,-4.275009,1.0
3.269216,3.678405,0.0
7.932153,-2.883988,1.0
0.710984,0.785986,0.0
2.273082,-6.388394,1.0
-0.561800,1.004879,0.0
-6.550120,-7.942092,1.0
-7.411514,-1.154339,0.0
-7.972807,-4.051002,1.0
0.688921,-1.150018,0.0
1.674162,-7.284827,1.0
-5.918777,-0.864008,0.0
1.631368,-6.946007,1.0
2.204720,1.628571,0.0
6.456440,-3.892871,1.0
-4.538859,4.839674,0.0
-5.017906,-4.478693,1.0
2.532099,0.428815,0.0
6.693432,-4.279761,1.0
-3.290426,-1.760196,0.0
-3.068961,-2.759246,1.0
-7.208754,-1.295178,0.0
2.085886,-3.848897,1.0
4.788831,6.549568,0.0
5.952738,-4.647131,1.0
-5.680453,2.932892,0.0
6.724161,-2.320686,1.0
-7.470678,-2.783210,0.0
-4.224666,-2.734930,1.0
-1.081243,4.937656,0.0
-7.725322,-4.274681,1.0
-0.142726,3.323005,0.0
7.622057,-1.041856,1.0
0.059913,1.788799,0.0
-1.353910,-5.885039,1.0
-7.672652,6.443402,0.0
2.546619,-4.053608,1.0
-3.423616,-0.736445,0.0
0.096661,-7.747669,1.0
5.541486,2.334300,0.0
-2.797684,-3.044953,1.0
-6.912634,-0.693966,0.0
-1.429916,-4.758477,1.0
6.362436,6.253597,0.0
2.477989,-4.692991,1.0
-5.949966,1.761185,0.0
2.535995,-5.170948,1.0
0.862571,3.345458,0.0
-3.473094,-6.374451,1.0
7.080923,3.233437,0.0
-0.517787,-3.818573,1.0
1.691177,7.736585,0.0
0.404018,-1.729217,1.0
-5.612837,3.222415,0.0
-3.449461,-7.605035,1.0
-3.007649,-1.315120,0.0
-4.822439,-2.197386,1.0
-6.767676,2.278324,0.0
4.784316,-7.123940,1.0
-1.265423,-0.223739,0.0
6.002486,-2.843829,1.0
7.458542,-0.451044,0.0
1.159849,-2.061266,1.0
6.422949,1.468126,0.0
6.243890,-5.785589,1.0
4.799931,2.800344,0.0
-5.081846,-5.632330,1.0
4.411230,-0.564844,0.0
3.155054,-3.188167,1.0
-4.614932,5.828633,0.0
-2.414617,-7.332997,1.0
-4.371453,3.180142,0.0
3.114041,-3.762295,1.0
3.667081,2.937554,0.0
-7.312257,-4.979114,1.0
-5.638799,0.236429,0.0
7.509704,-1.175590,1.0
-1.466771,5.232113,0.0
1.017075,-1.886212,1.0
-4.711037,6.351548,0.0
-5.136141,-5.868034,1.0
5.598522,1.375332,0.0
-6.250152,-7.256581,1.0
7.051641,5.892349,0.0
3.205171,-5.680807,1.0
-1.900508,-1.519002,0.0
5.277068,-2.892611,1.0
5.474994,4.032152,0.0
-0.181762,-4.006734,1.0
5.289964,0.036861,0.0
-7.229378,-4.569089,1.0
1.894922,7.966866,0.0
-2.010560,-4.275445,1.0
2.515902,0.277888,0.0
-2.955066,-5.281488,1.0
1.438542,3.584867,0.0
-6.751248,-2.846426,1.0
3.698755,5.923969,0.0
-1.231863,-4.465165,1.0
-5.790220,-0.409003,0.0
4.930180,-5.577635,1.0
-6.415365,3.157438,0.0
5.050892,-6.974117,1.0
-5.691610,6.015435,0.0
7.764628,-2.703654,1.0
0.433985,1.115806,0.0
1.230353,-1.635561,1.0
-7.718940,-0.403505,0.0
-4.657876,-3.152730,1.0
-7.506317,3.417290,0.0
-6.186634,-2.209887,1.0
-7.031510,0.716972,0.0
-4.870488,-5.501804,1.0
-5.284325,4.118594,0.0
1.031980,-4.288171,1.0
-6.363826,4.683892,0.0
-3.396968,-6.615640,1.0
5.560942,7.136974,0.0
-2.009062,-7.261880,1.0
-4.400873,4.241652,0.0
1.374872,-2.979846,1.0
-1.766806,3.390746,0.0
-0.329603,-6.094073,1.0
-5.924967,4.621580,0.0
-6.686168,-7.309378,1.0
-5.059886,1.466347,0.0
-5.253192,-5.548215,1.0
3.764448,5.992270,0.0
-2.071783,-6.449911,1.0
4.231942,6.792059,0.0
-1.981273,-5.920693,1.0
-1.351136,-0.619565,0.0
6.648597,-4.947096,1.0
-7.624943,7.717239,0.0
7.461407,-6.304554,1.0
4.264638,-0.403771,0.0
4.840477,-7.167217,1.0
0.190351,1.965101,0.0
-4.430056,-7.975663,1.0
-1.075828,1.510324,0.0
-2.165634,-3.538838,1.0
-4.013356,4.924977,0.0
2.301744,-5.631658,1.0
-1.789175,-2.082526,0.0
4.452128,-6.720950,1.0
7.974555,-0.010561,0.0
1.460561,-2.901898,1.0
0.692984,1.800231,0.0
-2.946361,-4.276767,1.0
-0.266841,-0.796582,0.0
1.947757,-4.524091,1.0
2.520252,6.539849,0.0
-7.645440,-4.894688,1.0
5.680500,2.608011,0.0
0.506605,-3.401639,1.0
2.651140,0.925289,0.0
5.993501,-5.916011,1.0
-7.968222,1.184961,0.0
-4.156929,-1.661973,1.0
1.641122,1.358583,0.0
0.296749,-6.489565,1.0
0.870363,5.384643,0.0
7.559880,-3.227708,1.0
-3.626677,6.930831,0.0
-1.480231,-3.732584,1.0
-6.931219,4.567030,0.0
3.746592,-7.574109,1.0
1.042217,0.127249,0.0
-5.574732,-3.850110,1.0
6.160200,1.455520,0.0
2.070896,-2.073399,1.0
4.287902,4.401772,0.0
-4.234862,-7.702759,1.0
-5.896130,7.824814,0.0
-2.688685,-6.568500,1.0
-7.515135,0.520146,0.0
4.352629,-3.348372,1.0
0.944666,5.939308,0.0
-0.812844,-3.389264,1.0
-1.976443,1.066756,0.0
2.127024,-2.358112,1.0
-5.248842,7.111408,0.0
-3.005506,-5.171100,1.0
-4.965131,7.337112,0.0
-5.330528,-7.203878,1.0
-0.190468,1.676139,0.0
3.455491,-6.055938,1.0
3.075314,7.171287,0.0
-4.335865,-1.389380,1.0
-6.429370,6.332141,0.0
2.611569,-2.466251,1.0
0.496824,1.205069,0.0
7.417449,-7.534152,1.0
0.017877,0.069186,0.0
-0.997117,-7.366046,1.0
-6.032491,5.197873,0.0
1.679220,-5.087464,1.0
7.996495,0.496003,0.0
1.204532,-2.500853,1.0
-0.778686,2.929807,0.0
-4.701126,-6.174505,1.0
-7.799217,7.007760,0.0
7.160739,-5.139980,1.0
-1.997590,-1.282925,0.0
-5.975062,-7.503208,1.0
4.747573,2.816725,0.0
0.259432,-7.883198,1.0
-0.943902,7.893705,0.0
1.455069,-1.289861,1.0
-7.290187,3.758267,0.0
-7.720054,-7.539898,1.0
3.291724,-0.243260,0.0
-7.226345,-3.267818,1.0
7.502842,5.433748,0.0
-7.986523,-6.901370,1.0
4.978253,6.284017,0.0
-0.778891,-5.732022,1.0
-1.340422,2.180183,0.0
3.682347,-3.971668,1.0
-7.578884,0.911280,0.0
-6.725164,-7.051457,1.0
-0.753310,-0.860442,0.0
-6.308636,-3.292014,1.0
5.973480,-0.055699,0.0
1.994964,-7.407647,1.0
-4.158436,0.555359,0.0
-3.749917,-4.876087,1.0
0.234024,0.599475,0.0
-3.407891,-2.932910,1.0
-6.655603,-0.741622,0.0
1.546023,-4.496961,1.0
4.737185,3.781094,0.0
6.313222,-6.980732,1.0
7.850101,2.948966,0.0
6.967589,-4.379337,1.0
-4.613229,3.498232,0.0
3.332928,-4.272603,1.0
-0.325030,-2.160052,0.0
-2.163218,-6.777731,1.0
2.696696,-0.686670,0.0
0.927655,-1.392446,1.0
3.798799,6.910328,0.0
-6.725247,-7.662524,1.0
-3.513134,-1.099843,0.0
-3.730916,-5.157920,1.0
5.359136,7.306121,0.0
5.060649,-5.231129,1.0
-7.038018,2.526945,0.0
2.718140,-2.849792,1.0
-4.181280,0.596945,0.0
4.878795,-5.415357,1.0
3.659033,-2.061580,0.0
0.127428,-5.515438,1.0
-1.080178,6.240787,0.0
-6.680465,-7.378517,1.0
-5.097076,0.747889,0.0
-1.060853,-7.019134,1.0
-7.033084,4.531738,0.0
4.974657,-7.533441,1.0
-4.654194,3.157252,0.0
3.532396,-7.574713,1.0
-6.179309,2.744736,0.0
-1.058953,-7.045010,1.0
6.883281,7.523227,0.0
0.554661,-7.041231,1.0
-7.926299,1.600051,0.0
7.512519,-1.481864,1.0
-7.271931,5.702335,0.0
-1.972388,-3.591719,1.0
-3.491502,6.844572,0.0
1.788095,-2.526790,1.0
-5.176672,5.025891,0.0
5.317841,-4.084463,1.0
-4.736632,7.610060,0.0
-4.676164,-4.623904,1.0
-7.885272,2.664016,0.0
-6.732276,-3.348273,1.0
4.731752,7.009902,0.0
-4.464697,-3.697686,1.0
5.696533,0.876149,0.0
-1.547725,-3.018687,1.0
-5.869615,6.201179,0.0
1.047767,-7.205717,1.0
-6.805732,2.544837,0.0
-7.057306,-6.310556,1.0
-2.312096,5.662636,0.0
-4.430013,-7.661035,1.0
5.668449,6.365343,0.0
-1.722311,-5.763127,1.0
3.708357,6.874517,0.0
-2.177152,-4.236847,1.0
-2.728353,2.894216,0.0
5.208846,-7.532975,1.0
-2.785779,-0.658194,0.0
-6.934080,-3.221240,1.0
4.831496,4.528209,0.0
-1.307495,-7.591649,1.0
7.681787,5.104392,0.0
4.379271,-3.443518,1.0
-6.174140,7.467219,0.0
7.355903,-5.086981,1.0
-5.466030,5.550980,0.0
3.437711,-3.799021,1.0
0.800483,0.925636,0.0
-7.766724,-7.705771,1.0
-0.886535,-0.249493,0.0
0.392743,-7.638619,1.0
2.803483,1.219803,0.0
