x1,x2,y
-105.038022,12.370821,0.0
93.362843,-107.419331,1.0
-105.313773,15.163321,0.0
-45.932937,-8.371734,1.0
31.802870,47.693012,0.0
33.055887,-93.049214,1.0
-67.850711,11.930686,0.0
55.643963,-50.524531,1.0
-93.400971,16.433087,0.0
31.957349,-45.038333,1.0
91.275383,98.230269,0.0
-49.443897,-48.373803,1.0
-18.179390,58.032730,0.0
110.344889,-79.045402,1.0
77.517025,13.743077,0.0
49.495585,-98.007464,1.0
16.244863,37.735304,0.0
-55.054995,-104.745979,1.0
58.152005,28.159015,0.0
58.629456,-18.212869,1.0
-28.615777,51.699229,0.0
-8.888110,-45.843592,1.0
-68.096072,38.712275,0.0
-59.070066,-89.528138,1.0
70.792530,115.002184,0.0
-99.025233,-33.263058,1.0
75.214633,38.209491,0.0
-61.563082,-43.982407,1.0
-66.203907,47.746144,0.0
-82.010408,-76.803979,1.0
-20.107480,96.294536,0.0
91.187494,-60.377640,1.0
-95.812272,54.010272,0.0
84.103854,-79.580226,1.0
39.637817,-0.545491,0.0
37.881376,-26.637519,1.0
-85.301179,109.377930,0.0
53.364588,-65.128600,1.0
56.717588,38.290621,0.0
44.769238,-28.471966,1.0
-108.601880,109.946821,0.0
-98.023901,-86.113251,1.0
88.962052,28.396855,0.0
-36.179580,-57.608279,1.0
74.959296,97.993197,0.0
70.505567,-92.673711,1.0
-95.934925,67.636229,0.0
-39.769531,-65.692486,1.0
-38.540705,51.562624,0.0
-76.980780,-34.691838,1.0
-113.436439,82.026296,0.0
49.614840,-24.491327,1.0
68.116405,11.578565,0.0
-114.174176,-84.959027,1.0
16.423193,28.083669,0.0
-90.218198,-31.366380,1.0
-111.448242,85.944156,0.0
-103.454666,-20.116135,1.0
-65.327937,102.340586,0.0
71.619317,-13.955520,1.0
18.295185,101.216255,0.0
-112.898160,-34.393874,1.0
13.427290,23.908124,0.0
-28.589915,-77.686029,1.0
0.827322,48.705983,0.0
48.641772,-81.168341,1.0
16.529446,111.073162,0.0
-79.686659,-37.520575,1.0
22.589608,113.711571,0.0
67.978812,-98.208119,1.0
-59.218372,54.867729,0.0
108.046965,-18.181445,1.0
108.834641,105.644058,0.0
-28.880295,-81.854490,1.0
-48.250142,5.133214,0.0
45.673839,-82.190527,1.0
-74.005611,25.572233,0.0
-21.408123,-45.773348,1.0
-6.370182,-0.768632,0.0
110.239247,-39.154748,1.0
61.818785,103.851909,0.0
-55.508355,-86.719618,1.0
-54.695988,9.581099,0.0
91.685998,-47.314636,1.0
-65.735132,42.974213,0.0
-73.901903,-29.392113,1.0
12.613216,26.912579,0.0
49.145415,-25.294393,1.0
-16.861465,114.645010,0.0
29.612201,-32.594767,1.0
-1.498597,108.351209,0.0
51.199285,-49.388390,1.0
-83.047768,19.653137,0.0
-17.981744,-20.417496,1.0
-75.355374,51.484417,0.0
-87.550334,-115.236567,1.0
17.190644,99.151943,0.0
-9.338209,-115.640750,1.0
0.830947,79.956096,0.0
-39.763369,-14.355534,1.0
-88.676392,48.227373,0.0
-89.769831,-90.989542,1.0
-64.013719,7.992142,0.0
-5.001336,-94.906688,1.0
56.073649,80.003320,0.0
115.609385,-35.235683,1.0
6.821264,75.469624,0.0
41.865815,-67.048766,1.0
-88.980597,43.735262,0.0
39.082845,-22.128969,1.0
-105.060180,59.349684,0.0
110.415002,-69.929733,1.0
-99.898436,51.879321,0.0
92.118051,-12.852601,1.0
62.220724,-1.099691,0.0
-25.345252,-71.210884,1.0
77.015512,93.285151,0.0
83.911394,-72.971861,1.0
-7.202256,85.063745,0.0
48.479309,-54.656062,1.0
-50.310507,93.076951,0.0
-10.095766,-101.889802,1.0
-75.440390,32.577337,0.0
63.945345,-6.245105,1.0
-14.086631,-1.975344,0.0
50.497137,-34.023390,1.0
47.163121,18.836617,0.0
-92.550718,-28.714419,1.0
22.721851,63.760483,0.0
101.245402,-102.383965,1.0
105.313065,91.731759,0.0
-7.473760,-107.810270,1.0
95.422506,30.887281,0.0
-97.428088,-67.358604,1.0
77.543886,7.304423,0.0
-35.212394,-49.929032,1.0
-86.241015,99.203505,0.0
56.159846,-7.678705,1.0
97.858601,88.048428,0.0
-57.649766,-101.929127,1.0
-16.821738,100.120324,0.0
-62.814938,-8.272399,1.0
-80.120747,25.004817,0.0
-53.703387,-114.426311,1.0
113.954031,90.046381,0.0
-15.553413,-29.854065,1.0
-106.442837,39.695542,0.0
-88.763323,-100.713779,1.0
-104.865953,67.749083,0.0
-53.922505,-99.913558,1.0
115.659179,33.840207,0.0
-84.103197,-31.948477,1.0
103.787860,33.191172,0.0
-6.758120,-10.778315,1.0
97.572514,1.744484,0.0
-95.446176,-115.943525,1.0
-57.155041,111.495737,0.0
78.683948,-38.119047,1.0
-85.382624,2.253432,0.0
109.038167,-40.419582,1.0
96.005511,58.868317,0.0
113.658735,-71.209267,1.0
-100.173418,61.299222,0.0
-41.864830,-41.745638,1.0
-89.656039,51.857710,0.0
79.991792,-67.397130,1.0
-68.730613,42.436473,0.0
-61.782306,-30.357086,1.0
5.969128,107.345095,0.0
28.304830,-114.375441,1.0
-17.228574,43.857168,0.0
89.530983,-60.861633,1.0
-34.243137,91.172912,0.0
9.046240,-18.770789,1.0
78.384169,111.242553,0.0
-97.310105,-4.436750,1.0
52.552846,72.748224,0.0
-41.134642,-53.504511,1.0
18.519086,8.429041,0.0
-73.334893,-20.601423,1.0
-47.631988,98.141814,0.0
68.156857,-109.906915,1.0
-2.062224,9.416808,0.0
44.448071,-59.130779,1.0
-43.379267,108.129508,0.0
-21.171171,-26.708742,1.0
51.796138,94.301508,0.0
-21.551477,-90.061527,1.0
81.543688,97.926617,0.0
-23.095553,-73.847533,1.0
-1.990059,36.534721,0.0
45.918310,-115.488161,1.0
70.549581,43.577755,0.0
-17.885819,-26.263370,1.0
72.715080,28.977643,0.0
-29.738933,-105.215317,1.0
-79.356880,65.176886,0.0
111.953147,-20.560909,1.0
-65.965311,81.638585,0.0
105.662922,-99.774768,1.0
-50.474527,107.085229,0.0
97.353383,-97.008445,1.0
17.280483,40.642331,0.0
78.289163,-107.098683,1.0
94.687960,5.484985,0.0
-27.977910,-39.039917,1.0
11.323915,98.068531,0.0
-13.060762,-78.441005,1.0
-77.601583,84.295922,0.0
-54.458766,-82.529808,1.0
22.219141,13.976814,0.0
52.267154,-7.912187,1.0
69.335015,45.007218,0.0
-43.255182,-9.841249,1.0
85.997101,53.054287,0.0
79.734837,-23.101847,1.0
84.237701,-1.439758,0.0
-32.208484,-94.182535,1.0
17.406332,54.562556,0.0
84.575647,-59.045748,1.0
55.695322,31.510003,0.0
-108.957621,-95.545013,1.0
-11.179275,71.845822,0.0
86.222698,-22.369497,1.0
91.504103,46.990972,0.0
-2.394720,-114.043081,1.0
115.881507,46.494575,0.0
-27.631721,-29.918285,1.0
36.088617,104.397235,0.0
-51.028967,-28.684329,1.0
114.971793,58.003246,0.0
72.230569,-96.579035,1.0
-39.006094,85.524548,0.0
67.417303,-61.172757,1.0
88.727726,31.308095,0.0
3.222670,-5.253014,1.0
-15.948590,11.390082,0.0
-26.101781,-48.901527,1.0
-47.319856,51.976434,0.0
26.172343,-55.240469,1.0
86.620954,76.184443,0.0
32.051784,-63.294754,1.0
59.647753,70.750754,0.0
-67.419725,-76.007771,1.0
64.325981,59.970328,0.0
30.821477,-78.051670,1.0
-100.718607,2.318131,0.0
-90.984355,-89.259815,1.0
-111.394310,74.877370,0.0
-108.275869,-50.833442,1.0
27.330421,47.469185,0.0
31.126603,-66.029678,1.0
65.359550,45.192179,0.0
-88.145147,-10.660513,1.0
97.098787,82.822952,0.0
89.236306,-100.830686,1.0
49.255999,92.188347,0.0
94.672452,-6.999885,1.0
5.850347,35.362312,0.0
81.781442,-107.726628,1.0
54.408949,8.906145,0.0
-28.869662,-108.268795,1.0
5.146545,36.996443,0.0
-60.569483,-46.257824,1.0
-32.616646,70.878210,0.0
47.391884,-29.062442,1.0
30.078530,57.450726,0.0
105.494502,-7.895679,1.0
-78.239789,56.430069,0.0
-16.552620,-74.308334,1.0
-23.783510,59.859557,0.0
-24.106680,-102.604184,1.0
98.487463,35.365656,0.0
103.761393,-71.521591,1.0
-15.334601,68.483497,0.0
100.783841,-37.673667,1.0
-75.731212,24.448194,0.0
86.588812,-77.256678,1.0
-57.620361,27.053718,0.0
-108.027777,-53.962889,1.0
93.705984,108.034745,0.0
-53.819900,-48.387872,1.0
-64.973542,63.512747,0.0
35.620295,-3.826490,1.0
-33.475070,48.548882,0.0
-44.687381,-96.573435,1.0
-68.789339,12.169550,0.0
-1.850508,-65.185341,1.0
-28.083993,114.114320,0.0
111.641320,-88.410115,1.0
-49.348377,57.441343,0.0
18.981292,-49.292233,1.0
-19.529948,77.099580,0.0
-111.778017,-17.420763,1.0
40.650589,45.224214,0.0
9.888085,-20.313708,1.0
92.186318,97.247581,0.0
-111.577146,-68.951700,1.0
-83.101441,35.044163,0.0
63.337365,-11.361408,1.0
96.157569,60.740440,0.0
-66.223478,-115.004990,1.0
36.816713,74.193067,0.0
-36.737136,-102.634428,1.0
8.973431,64.943342,0.0
69.129200,-59.264619,1.0
100.819906,31.962066,0.0
-77.697567,-26.283038,1.0
40.664288,42.489319,0.0
71.615159,-48.600470,1.0
-32.456895,20.067183,0.0
-78.435274,-77.163725,1.0
-75.025298,41.020789,0.0
73.138650,-6.311150,1.0
-102.107787,45.430736,0.0
-53.107776,-96.869251,1.0
85.166552,33.025049,0.0
40.304923,-74.879386,1.0
94.757001,5.675124,0.0
-31.906196,-105.543041,1.0
44.291191,12.408614,0.0
43.536466,-62.395804,1.0
-112.132647,16.801877,0.0
38.744447,-81.337560,1.0
114.472793,40.202653,0.0
-62.004047,-37.688120,1.0
95.996786,102.988116,0.0
-71.350784,-50.879683,1.0
55.156125,26.493865,0.0
-87.078652,-95.630023,1.0
-93.100114,111.190220,0.0
-98.332846,-12.311646,1.0
93.052600,68.321499,0.0
-25.174656,-27.722577,1.0
-13.870569,75.653973,0.0
17.855657,-112.017594,1.0
5.978955,74.147573,0.0
-93.199933,-30.184154,1.0
106.774500,76.518459,0.0
-1.055056,-108.230102,1.0
108.382543,16.183833,0.0
-20.552493,-47.471225,1.0
104.586009,14.522607,0.0
41.492495,-71.057444,1.0
-23.904942,84.823376,0.0
93.226470,-93.551913,1.0
-18.583565,24.713085,0.0
-69.331132,-12.410943,1.0
-105.937984,107.951367,0.0
113.074564,-107.765257,1.0
-56.072705,41.136574,0.0
-49.133523,-107.633634,1.0
-110.702881,85.569654,0.0
36.622063,-51.400902,1.0
35.249495,10.468194,0.0
