x1,x2,x3,y
4.928383,-2.874149,2.141746,0.0
4.329426,-2.134330,-2.347290,1.0
-1.830986,0.023756,2.207919,0.0
3.986551,-1.830634,-4.760948,1.0
-3.875134,-2.370130,-1.965194,0.0
-2.390314,3.790612,-3.197078,1.0
2.252986,3.534439,-0.145606,0.0
-0.001789,0.527510,-2.205610,1.0
-2.186187,-2.847555,0.673330,0.0
2.366529,4.458734,-3.628601,1.0
-1.230592,3.039784,-0.678314,0.0
3.950153,-1.574692,-1.767743,1.0
0.048196,4.233823,3.154781,0.0
2.369797,-1.822050,-4.171334,1.0
-1.301353,-3.045453,-0.017205,0.0
-2.365835,-2.990294,-4.035880,1.0
4.481685,-3.320457,-1.126635,0.0
4.478588,-4.367187,-3.084764,1.0
4.001697,-2.283441,4.866319,0.0
-1.836618,-2.842302,-4.643310,1.0
-5.019881,-4.932381,-1.449840,0.0
4.696353,3.998457,-1.235885,1.0
-3.564557,-4.902576,-0.545348,0.0
-4.054662,-0.507884,-2.477920,1.0
-0.695344,2.557630,3.660898,0.0
-2.842505,2.821385,-3.355029,1.0
3.080758,3.095367,4.085571,0.0
0.659942,4.249462,-2.915891,1.0
2.931169,-1.835788,1.769869,0.0
-0.297788,3.270381,-4.050510,1.0
-2.459447,4.671064,-1.207468,0.0
1.311069,3.137041,-2.860678,1.0
-4.902218,4.015922,2.791121,0.0
-0.848093,-4.500978,-4.955916,1.0
2.760196,1.006410,3.529877,0.0
-3.926243,-4.559026,-3.506997,1.0
-0.537652,0.879077,5.055425,0.0
2.416671,0.588705,-2.891680,1.0
0.515489,4.016693,4.994202,0.0
3.023709,3.075318,-1.635633,1.0
-0.705385,-3.010225,0.367477,0.0
-0.057925,-4.547095,-4.911328,1.0
1.675263,4.147975,-0.534952,0.0
1.234442,0.473329,-3.349165,1.0
-2.036415,-5.019676,-0.146281,0.0
3.683926,1.740611,-2.697189,1.0
4.603785,-1.392262,0.291989,0.0
0.736202,0.740240,-4.168284,1.0
3.199322,-3.395453,2.334872,0.0
1.640348,-1.273400,-4.022445,1.0
2.477157,-2.818385,1.200663,0.0
-4.651609,3.405175,-3.613061,1.0
2.769587,-4.348893,2.124844,0.0
4.489795,0.385428,-2.683847,1.0
-1.213933,-2.578557,2.623953,0.0
4.675019,2.446175,-4.386333,1.0
1.054031,-2.303034,2.561890,0.0
0.563325,2.202713,-5.057354,1.0
4.760858,-3.263588,4.597026,0.0
4.389894,4.348524,-1.972300,1.0
-4.663012,-4.638309,3.068531,0.0
-2.967565,2.137232,-4.633782,1.0
3.841102,1.598459,-0.150291,0.0
3.086609,-0.565645,-3.197845,1.0
0.934411,-3.346459,0.136885,0.0
-4.003963,4.988100,-2.554569,1.0
2.581062,-0.694604,4.858454,0.0
-4.682625,2.327373,-3.380459,1.0
1.460142,-0.594286,-0.838116,0.0
-3.838066,-1.571864,-3.166769,1.0
-1.389923,-2.436467,3.668432,0.0
4.093594,2.037184,-4.031360,1.0
-1.261866,-2.380874,0.439862,0.0
3.780258,-0.999824,-4.915013,1.0
4.623400,1.880375,4.113204,0.0
0.025238,-4.226352,-2.837291,1.0
-0.760455,-0.358996,4.818969,0.0
-1.888943,-5.068212,-3.540771,1.0
1.743723,2.149292,4.982713,0.0
0.289567,1.358051,-4.183915,1.0
-4.618278,2.595528,-0.845926,0.0
-3.130896,0.824236,-2.500149,1.0
2.570088,-1.522826,-0.822662,0.0
-3.979076,5.075440,-2.912655,1.0
4.963839,1.440784,1.399243,0.0
-4.368803,3.324657,-2.266994,1.0
4.218541,0.822765,-1.342895,0.0
-1.853651,-3.509135,-3.701301,1.0
3.174779,2.305766,3.593537,0.0
3.879425,3.102546,-2.193452,1.0
4.624840,-4.517398,4.928924,0.0
4.096688,3.040087,-1.848616,1.0
0.976342,-2.413629,0.672908,0.0
1.855843,-0.443331,-5.082289,1.0
-2.560493,-0.403024,0.388264,0.0
0.202457,-4.112378,-3.660455,1.0
-0.676345,-4.523949,-1.521433,0.0
2.805202,2.634722,-1.596278,1.0
2.455851,-3.915562,2.274601,0.0
4.198634,2.843840,-3.355230,1.0
0.598757,-4.090200,4.225882,0.0
2.309199,-0.288546,-4.895110,1.0
3.285243,2.476384,4.684284,0.0
0.410536,4.685835,-2.784762,1.0
2.131820,-3.101697,2.613941,0.0
1.346708,0.322754,-3.797339,1.0
-4.727173,-1.799919,2.602823,0.0
-2.297827,-2.371930,-4.427199,1.0
1.060639,-3.436993,-1.298004,0.0
-0.294105,3.983013,-3.077369,1.0
-4.526849,-0.957139,0.053168,0.0
1.994486,4.125164,-2.140936,1.0
-3.949014,0.320472,1.499747,0.0
-4.103220,-0.619046,-3.163832,1.0
-1.589976,1.266454,-0.632999,0.0
1.846990,3.766572,-1.594076,1.0
4.666903,-1.357101,-0.227965,0.0
-1.474791,-0.808305,-2.550131,1.0
3.634881,3.644825,-1.055625,0.0
-1.104456,1.406475,-5.048991,1.0
-4.224923,4.124624,3.711123,0.0
4.622026,-0.808637,-4.801420,1.0
-4.900789,-2.556677,3.056661,0.0
1.438453,2.074802,-4.092801,1.0
2.407740,3.489732,2.575323,0.0
-1.486715,2.781474,-2.383042,1.0
-0.275228,5.042804,3.120596,0.0
4.837788,4.498800,-3.554378,1.0
-3.454238,3.020166,4.810546,0.0
3.884131,0.589423,-2.140450,1.0
-4.123547,4.543313,2.834930,0.0
0.694457,2.946045,-1.674844,1.0
-0.273431,4.647371,-1.534206,0.0
-1.656168,0.580116,-3.519149,1.0
3.803003,3.869404,-0.650457,0.0
0.925798,4.891614,-2.495244,1.0
-2.039918,-2.703597,2.350482,0.0
3.798426,-1.646603,-3.791645,1.0
-2.440862,0.830714,-0.547705,0.0
-0.700160,3.205949,-4.740839,1.0
-3.555485,4.757578,3.284193,0.0
0.948584,0.254076,-4.468444,1.0
-1.535610,-3.005368,0.384804,0.0
-1.447274,2.659418,-2.865393,1.0
2.940369,-0.220331,0.635996,0.0
-2.226624,0.927421,-2.405694,1.0
-4.411524,-0.685167,1.200464,0.0
1.364555,4.471314,-4.745799,1.0
4.264763,2.475797,4.959086,0.0
-3.811631,4.113854,-4.758007,1.0
-3.914252,3.170636,4.292051,0.0
1.877475,-4.080743,-3.142309,1.0
-3.630393,0.389158,2.934387,0.0
5.065369,4.457187,-1.773099,1.0
1.595498,-0.263365,1.378260,0.0
1.433120,4.250262,-1.602314,1.0
-1.513809,-3.789614,-1.540001,0.0
-1.601004,-0.481877,-3.082128,1.0
1.459714,2.420149,-0.670733,0.0
0.790068,-1.731746,-4.998413,1.0
-0.923577,1.847587,3.904767,0.0
-4.352844,-3.847700,-3.162036,1.0
1.732012,-0.878764,1.212782,0.0
-3.779495,3.625465,-3.689747,1.0
4.503058,-1.097293,0.564301,0.0
3.921655,-1.152722,-4.653234,1.0
-5.002818,-3.766696,4.648240,0.0
4.433809,-2.172011,-2.713477,1.0
0.067115,-4.192237,3.173895,0.0
-2.084400,4.491506,-3.625896,1.0
-0.879173,3.532113,1.213647,0.0
