x1,x2,x3,y
0.196047,0.560474,1.846878,0.0
3.561602,3.836957,-1.893934,1.0
2.727766,2.370932,3.057040,0.0
-2.648296,-0.709405,-2.539006,1.0
4.686550,2.851381,4.074091,0.0
0.843836,-4.448133,-2.368240,1.0
0.541476,-5.417916,2.154206,0.0
-2.470155,0.510164,-2.497787,1.0
-4.741024,-1.998600,3.743927,0.0
-2.814340,4.181836,-3.444216,1.0
1.083760,2.755041,-1.171453,0.0
5.152818,-2.195503,-3.412806,1.0
-5.483605,-0.948882,2.973496,0.0
-4.669747,1.161441,-4.372241,1.0
5.481127,5.705942,3.302521,0.0
-2.611097,-1.899346,-2.938339,1.0
0.458382,1.630102,-0.282765,0.0
4.979406,-5.115690,-3.402832,1.0
3.758619,-2.495382,5.734299,0.0
3.006405,-0.945583,-3.496172,1.0
0.446234,-5.342447,5.250094,0.0
-0.032179,4.373467,-5.172425,1.0
0.498839,-2.812592,0.368071,0.0
4.515859,-0.750215,-3.173656,1.0
-1.312237,-3.164408,2.707000,0.0
-3.385093,4.737949,-4.729118,1.0
2.228814,3.281877,1.712706,0.0
-0.507778,3.382382,-4.992177,1.0
-2.161469,3.394393,1.904250,0.0
-4.850539,1.794238,-5.136262,1.0
-4.863044,0.423011,0.352079,0.0
4.549274,4.053167,-5.555710,1.0
3.221162,0.869274,5.562943,0.0
-1.937779,4.550490,-2.771374,1.0
0.276880,1.922830,0.860573,0.0
2.506140,1.096041,-3.168974,1.0
-2.861652,-2.189384,-0.051719,0.0
-0.519326,-5.104945,-5.551091,1.0
-0.803077,5.091083,4.586520,0.0
3.217872,3.582850,-2.737346,1.0
0.092867,-5.179542,5.524994,0.0
1.189785,-1.682209,-4.892987,1.0
-0.926572,-5.689193,1.733342,0.0
-1.955207,1.638280,-4.955905,1.0
-3.212021,1.967041,1.360924,0.0
-2.731066,0.178866,-2.546776,1.0
0.863501,1.263776,1.853824,0.0
3.903120,1.745384,-4.060167,1.0
-0.728130,0.315619,3.951861,0.0
-2.371923,4.284590,-4.041953,1.0
-3.991925,2.122527,3.883366,0.0
3.651336,4.000287,-3.655298,1.0
-1.847748,-1.901309,3.402016,0.0
4.714926,4.163336,-2.473336,1.0
-0.850992,0.182167,0.763280,0.0
-3.302549,0.065540,-3.521451,1.0
4.415803,-0.406185,5.689225,0.0
-0.491416,-0.020732,-3.506813,1.0
-0.202152,1.233956,0.010064,0.0
-1.774129,-5.792125,-3.765734,1.0
-4.347981,3.476242,-1.769566,0.0
5.573855,-1.812653,-4.881268,1.0
-4.288623,3.521589,4.516797,0.0
5.696609,-3.492921,-2.431341,1.0
2.637732,-2.842453,-2.013331,0.0
4.636038,0.690615,-5.213208,1.0
-1.758435,2.779269,-0.246437,0.0
-3.396458,-0.673734,-4.111585,1.0
-3.406372,-4.891069,5.187659,0.0
-1.110422,1.535643,-3.509123,1.0
1.799890,-2.045004,1.643446,0.0
-3.309865,4.700600,-5.292918,1.0
-2.876503,3.408084,0.450197,0.0
5.106695,-0.172675,-4.237921,1.0
-4.454384,1.567377,0.780484,0.0
-0.152769,-3.982977,-2.592292,1.0
-1.785814,-4.972340,-1.555509,0.0
-0.987277,-5.164010,-3.456991,1.0
-2.273116,-5.453221,0.786825,0.0
-1.393632,-2.379390,-5.550134,1.0
2.007064,-0.081271,3.543950,0.0
-4.135341,4.531086,-3.337518,1.0
-4.169573,-2.408200,-0.388001,0.0
1.908150,-3.715418,-4.274250,1.0
-5.627905,-1.792985,2.943930,0.0
-1.688347,-2.444752,-4.064188,1.0
3.619094,-4.288305,-0.793554,0.0
5.044295,-4.929294,-3.078949,1.0
-2.300093,5.136385,1.331763,0.0
0.748329,2.761578,-2.359686,1.0
0.360186,-1.554489,-1.068257,0.0
1.761741,-5.217764,-2.871636,1.0
3.289916,-3.587666,0.473222,0.0
-4.298488,0.104804,-4.072663,1.0
-4.705997,-4.884375,2.491262,0.0
3.215057,2.654989,-4.517740,1.0
5.207607,2.242535,2.776920,0.0
-1.576285,1.781119,-5.171269,1.0
-0.454837,-0.048416,-0.016967,0.0
-1.656275,2.993889,-4.391340,1.0
-2.835332,-0.621640,4.176129,0.0
5.484699,-3.867612,-1.847909,1.0
2.216431,3.956056,-0.038778,0.0
2.668071,-3.322477,-2.666027,1.0
-0.090461,-0.785152,4.986695,0.0
-0.963337,2.794577,-3.299765,1.0
-5.018747,5.112387,3.390745,0.0
3.070117,2.653576,-4.752619,1.0
-5.125266,1.251080,-1.690184,0.0
-5.183946,1.012435,-3.834389,1.0
-0.145565,1.089803,1.259838,0.0
-1.196887,-1.684887,-4.299461,1.0
1.045721,1.438308,0.735574,0.0
