x1,x2,x3,y
30.354977,16.091180,34.667510,0.0
-25.906797,-15.540164,-22.332443,1.0
-31.397284,-34.150269,-6.826913,0.0
10.683837,13.242905,-29.987204,1.0
5.212365,34.218127,3.926237,0.0
-23.575305,-30.154770,-20.969999,1.0
-0.197727,-33.191553,1.191274,0.0
11.463673,29.948612,-28.318312,1.0
-27.499334,28.693802,29.951276,0.0
20.235163,32.377561,-20.447806,1.0
-34.791968,31.385622,0.316274,0.0
-16.927865,-26.628455,-34.671006,1.0
-28.060899,-29.528729,20.147531,0.0
32.965547,1.944266,-21.854829,1.0
-5.879027,31.190376,5.506828,0.0
-14.420777,-29.996930,-25.202816,1.0
31.894392,-10.960590,29.119676,0.0
-2.381460,14.798422,-10.170012,1.0
2.987116,14.451359,3.888085,0.0
-24.753979,-30.117104,-19.167518,1.0
-33.936186,-5.472768,13.155479,0.0
24.741488,30.184766,0.616361,1.0
-31.656884,12.756090,2.431595,0.0
25.353020,18.202389,1.904578,1.0
-14.930284,16.717204,5.137341,0.0
25.319214,10.023790,-26.246011,1.0
-4.998893,-16.387172,32.437096,0.0
-19.310649,-34.083257,-30.457379,1.0
8.116109,-22.552826,16.484640,0.0
21.404379,13.405431,-29.050028,1.0
-11.470304,-1.406206,29.441802,0.0
-17.019589,-28.231062,-25.827794,1.0
8.494175,31.599990,20.379261,0.0
-22.319508,6.022345,-15.791116,1.0
-32.257503,-1.845482,9.374175,0.0
0.495520,-1.794513,-8.673055,1.0
15.958592,-23.944210,13.442331,0.0
18.201267,8.694922,-28.777919,1.0
-30.068975,30.733493,18.419293,0.0
29.504850,8.020546,-25.371623,1.0
-16.812679,19.297158,24.223220,0.0
-21.789359,26.238169,-23.250938,1.0
-16.054254,26.159086,4.960045,0.0
-29.629373,-0.866193,-13.234020,1.0
10.295060,-10.922744,32.827630,0.0
30.873774,-14.478669,-27.917850,1.0
-29.768240,-24.810032,18.399010,0.0
16.894540,26.525652,-22.240086,1.0
30.846632,19.349815,8.980933,0.0
15.731746,13.448614,-13.844263,1.0
33.166401,17.693684,24.475853,0.0
8.864421,24.322944,-16.876984,1.0
-24.790044,-6.276212,17.130142,0.0
-4.734115,23.730138,-30.614555,1.0
10.723198,-25.217346,27.107073,0.0
-25.076105,15.904227,-30.664636,1.0
-15.900262,24.301207,1.687114,0.0
23.066553,19.548248,-33.584249,1.0
-25.307070,-15.918341,13.922837,0.0
27.317481,-5.092370,-1.051753,1.0
-20.277263,30.038438,23.425124,0.0
2.152146,-18.884651,-22.802257,1.0
25.268274,-6.123405,3.848842,0.0
14.008142,24.845374,1.103571,1.0
-12.755331,31.151254,31.412151,0.0
20.939131,33.970961,3.317462,1.0
-16.901447,-2.620761,3.200552,0.0
2.008142,10.847988,-30.795592,1.0
-19.928501,11.683863,26.268256,0.0
-26.016448,31.566666,-7.883924,1.0
25.493211,-5.609587,19.550652,0.0
4.642693,-20.255310,-26.733526,1.0
-32.576132,32.948752,13.453366,0.0
-27.741000,27.010155,-8.646227,1.0
10.189306,31.669196,3.993832,0.0
18.840352,-30.208152,-13.414780,1.0
-28.916832,4.801900,10.922690,0.0
-34.110769,0.311436,-23.607977,1.0
33.195793,21.692312,27.485535,0.0
-16.987853,15.160422,-13.638479,1.0
-31.309628,-30.921015,7.851947,0.0
-10.618588,33.396565,-34.368745,1.0
6.831032,9.154925,17.809817,0.0
23.187178,16.896184,-23.689404,1.0
23.609898,-18.449302,27.424148,0.0
-28.353435,23.811723,-6.304565,1.0
5.819245,14.047190,2.135737,0.0
8.582194,-29.063371,-19.115055,1.0
-9.452705,28.392954,19.977211,0.0
30.231416,-30.599589,-12.753175,1.0
-12.142554,-29.909439,2.708490,0.0
24.481182,-4.775764,-0.341885,1.0
-28.669585,30.280043,23.827221,0.0
-12.529492,-23.166173,-22.528333,1.0
-11.584713,-34.274461,0.917867,0.0
-26.385184,-5.791025,-31.905201,1.0
-5.187019,-28.233466,19.836579,0.0
5.455241,-13.768214,-3.954194,1.0
-30.476355,-26.104217,29.774191,0.0
24.175333,34.825540,-30.365514,1.0
-34.982054,-13.377442,16.902796,0.0
22.525511,26.269733,0.641771,1.0
-7.799121,30.166336,10.976286,0.0
-27.405433,-3.116255,-23.135134,1.0
27.387622,-16.230004,21.167205,0.0
-12.523098,14.286669,-4.886912,1.0
-0.309157,-16.009707,16.616279,0.0
-31.711831,-0.741630,-17.046204,1.0
-21.359239,-24.727135,14.287394,0.0
32.464067,-26.419769,-30.310141,1.0
2.381191,-19.327464,33.970719,0.0
25.768983,9.303798,-20.880993,1.0
15.262442,-34.131853,11.174791,0.0
-18.100908,-1.959184,-30.873855,1.0
-25.801840,-1.520908,6.390174,0.0
33.943300,-14.960971,-19.687284,1.0
-0.216398,2.994676,14.574417,0.0
-10.028275,14.781880,-9.003583,1.0
-19.614348,-28.341658,20.816541,0.0
12.960987,-4.686611,-24.894917,1.0
-17.162608,18.048165,29.208146,0.0
-14.829014,-31.240794,-10.820270,1.0
0.337590,3.869343,14.901774,0.0
-13.581913,-1.205393,-31.484933,1.0
-3.239895,7.078047,32.402449,0.0
6.070699,-29.753794,-9.637976,1.0
-31.197707,30.132357,4.213481,0.0
-19.298858,24.101622,-22.632096,1.0
-27.435489,-18.270667,22.737438,0.0
-8.724489,17.512445,-25.167522,1.0
-12.706578,10.548401,-0.393803,0.0
18.688825,13.073447,-17.053867,1.0
-23.539231,16.151709,14.727125,0.0
-2.568874,14.933517,-33.449475,1.0
33.940754,12.253364,15.041574,0.0
-18.728093,26.934469,-15.756608,1.0
-29.245645,8.451282,20.174355,0.0
20.051391,23.722925,-19.544820,1.0
-1.945283,-4.371097,34.983321,0.0
-30.884582,-27.167839,-14.275920,1.0
10.262488,1.640649,10.221592,0.0
-3.435353,12.017935,-34.740091,1.0
18.895038,-21.098678,22.511052,0.0
-18.097588,-16.160537,-20.331610,1.0
-14.764878,-3.299851,1.091004,0.0
-21.210631,22.923453,-17.610812,1.0
1.059762,31.424789,17.567449,0.0
-7.195535,24.648725,-7.788805,1.0
5.080704,-8.609048,12.266565,0.0
32.963590,-30.935798,-1.346529,1.0
-17.402580,-25.157359,1.608840,0.0
8.627155,26.591912,-25.992355,1.0
10.750372,11.495989,21.628616,0.0
30.500583,13.296122,2.120422,1.0
-26.296907,7.885101,22.735874,0.0
24.244202,2.306031,-27.651193,1.0
6.363715,-5.049130,1.005410,0.0
0.439545,-32.567456,-32.777006,1.0
10.177264,-30.723140,29.627194,0.0
-19.029262,5.198766,-5.106000,1.0
-11.352624,16.442762,9.686661,0.0
-5.204960,20.242589,-4.210490,1.0
18.556789,33.953714,25.897227,0.0
-28.791486,11.491611,-8.738114,1.0
-17.338719,-1.844618,18.226761,0.0
31.016074,-2.845567,-23.458676,1.0
16.246925,-7.925002,22.489757,0.0
27.045756,-21.979736,-28.166123,1.0
-32.166686,-15.487781,30.034483,0.0
2.806231,-15.671804,-6.100398,1.0
11.807745,2.767237,31.315891,0.0
28.748351,33.539595,-20.265530,1.0
-22.400510,-25.369657,2.779028,0.0
7.978024,-33.343983,-9.815282,1.0
27.978036,-33.146915,31.832556,0.0
-15.879951,15.663407,-23.266961,1.0
17.512361,-19.753156,25.057047,0.0
-7.804140,15.813963,-17.133391,1.0
21.100108,9.521378,17.192960,0.0
-32.735921,7.372247,-11.193723,1.0
31.104408,11.778333,12.696670,0.0
-16.598756,-25.284770,-9.117272,1.0
17.468131,6.877004,20.847668,0.0
3.447299,-21.244485,-6.121804,1.0
32.013680,33.911970,24.927649,0.0
-3.048507,3.751110,-29.156649,1.0
31.272861,-27.021161,23.009306,0.0
-8.110932,-30.432270,-5.592601,1.0
14.052278,-3.364774,18.679112,0.0
34.390785,15.921069,-28.861236,1.0
-23.454976,32.213248,30.764155,0.0
17.052728,25.198543,-7.319565,1.0
12.294140,-12.387133,7.215025,0.0
