x1,x2,x3,y
1.053160,3.458649,0.810003,0.0
2.096264,1.111992,-1.892143,1.0
-4.785643,4.894408,-1.098232,0.0
2.339495,-1.110660,-3.385621,1.0
0.866577,-1.037973,-1.515983,0.0
-4.529246,-0.431731,-4.616167,1.0
4.055784,-1.041623,-1.633804,0.0
3.463444,-1.288399,-2.848153,1.0
-3.929391,3.723709,-1.208968,0.0
0.249863,-2.950001,-2.422523,1.0
-0.870898,-0.189862,2.305811,0.0
2.375162,-3.449485,-2.513328,1.0
4.971672,0.492081,-0.391552,0.0
-3.681032,-4.097150,-3.279589,1.0
-3.781070,-2.450211,-1.581398,0.0
1.615106,2.885776,-2.944035,1.0
4.850450,3.108934,-1.146185,0.0
-3.915612,0.708259,-2.915259,1.0
-1.380753,-1.312278,-1.391852,0.0
4.944840,-1.668456,-3.825661,1.0
-0.018895,-1.364618,4.756156,0.0
1.752745,0.779385,-2.103718,1.0
4.503877,2.464742,3.206948,0.0
2.799295,-4.848563,-3.850387,1.0
1.367977,0.793752,0.240272,0.0
-3.052519,2.314741,-2.612858,1.0
4.811256,-2.813912,4.204475,0.0
-0.849040,-0.019992,-2.799034,1.0
-0.092951,-1.619146,1.533320,0.0
0.896497,2.018976,-4.037033,1.0
-2.715082,2.417735,-0.492813,0.0
3.473191,-0.671297,-3.562617,1.0
0.530883,-2.453715,0.257998,0.0
3.975138,0.150578,-2.569401,1.0
-2.567019,2.119959,2.279170,0.0
-1.349614,1.841876,-3.279275,1.0
-0.942525,-0.425764,4.694383,0.0
-0.580983,-3.176556,-3.673843,1.0
3.261401,-0.429744,0.163260,0.0
3.063897,-4.890918,-2.985366,1.0
-1.289328,-4.934396,4.071691,0.0
-4.831888,2.864583,-2.618916,1.0
-2.461558,-0.199101,0.491299,0.0
2.881921,-3.362064,-2.318065,1.0
0.418269,2.045397,3.415939,0.0
-2.209295,-3.626813,-3.298896,1.0
-1.345941,2.365713,1.780979,0.0
-3.077115,-3.071100,-4.643580,1.0
4.129664,-3.744679,-1.200293,0.0
-0.203648,4.484967,-2.702801,1.0
-4.501450,-2.477808,2.693985,0.0
4.725388,2.401311,-4.077091,1.0
3.301442,-0.672514,-0.034921,0.0
1.905675,0.677162,-3.904441,1.0
-3.793993,4.752734,3.426822,0.0
3.160184,1.805242,-4.774165,1.0
-3.054323,2.589713,2.553604,0.0
2.740944,3.849630,-2.178643,1.0
-2.105764,2.418261,-1.578578,0.0
-0.048930,3.836115,-3.291511,1.0
-0.081376,-0.878669,2.486771,0.0
-1.771896,3.745752,-2.855269,1.0
-4.228359,-2.631234,4.263018,0.0
0.924327,0.561957,-3.198216,1.0
-4.318401,3.836360,3.834419,0.0
-0.072262,-0.710671,-3.059118,1.0
0.106146,-1.012313,0.759423,0.0
2.601110,-0.342204,-2.484532,1.0
-4.868352,2.003957,1.118505,0.0
5.015028,4.983021,-4.079826,1.0
3.811880,0.060243,3.190650,0.0
4.843338,-4.210037,-3.316819,1.0
4.145170,1.876700,3.665431,0.0
-0.965242,-4.827354,-4.063843,1.0
3.736660,0.646341,1.082693,0.0
3.734531,-4.540107,-2.785595,1.0
-1.919140,-2.591803,4.041611,0.0
-1.864875,1.651824,-3.927463,1.0
-2.950931,-3.893186,1.216858,0.0
0.659686,-0.058428,-4.173312,1.0
-2.022021,2.287877,-0.269873,0.0
-2.146445,2.097532,-2.220653,1.0
4.279517,-4.557472,4.682803,0.0
-0.267490,2.488901,-2.735756,1.0
1.273599,-4.423537,2.161878,0.0
0.963591,-2.534287,-2.458463,1.0
3.104808,-0.692019,-1.158970,0.0
-2.210387,-1.577337,-3.241108,1.0
-4.020676,-0.508399,3.379274,0.0
-1.088511,4.200857,-3.280110,1.0
-5.077865,-0.277378,0.642469,0.0
1.839449,-0.584504,-3.505226,1.0
1.756937,-0.157742,1.700373,0.0
-1.447233,3.361274,-5.006831,1.0
-4.383305,4.389659,1.363153,0.0
-1.317129,-2.986668,-4.141900,1.0
-0.596723,-2.521767,-0.827381,0.0
-1.606264,2.914009,-4.918856,1.0
4.618655,3.741615,2.891610,0.0
-4.954208,-2.770551,-3.704278,1.0
1.662581,-5.008138,-0.050905,0.0
0.141897,-1.936490,-2.387757,1.0
-2.658266,-1.474475,4.625087,0.0
-4.680492,-2.630858,-2.971771,1.0
3.385594,-4.128267,-1.651839,0.0
3.642573,0.324084,-3.008936,1.0
-2.829293,0.478747,-0.149953,0.0
0.029545,-3.235928,-2.979405,1.0
1.918755,-3.888393,0.381088,0.0
1.685003,4.640464,-1.795185,1.0
0.595655,4.976775,4.742420,0.0
3.776904,3.827115,-2.585014,1.0
0.559148,3.394175,-1.106358,0.0
4.169244,-1.515053,-4.775643,1.0
1.884572,3.001774,2.324533,0.0
-2.425138,-0.100203,-3.487480,1.0
-4.451706,-2.827686,-1.436125,0.0
-1.551293,-1.386087,-2.699113,1.0
-4.035212,-0.005712,-2.304769,0.0
-0.963002,2.221344,-2.180877,1.0
-3.247916,2.678868,1.782690,0.0
2.455231,-4.124301,-2.203953,1.0
-4.642220,-1.984853,4.847761,0.0
4.164810,-4.635074,-4.771854,1.0
1.291604,2.390831,4.944509,0.0
-3.466353,3.398985,-4.438921,1.0
2.902701,-0.912012,2.956806,0.0
4.670562,-1.060378,-3.995141,1.0
-3.820462,-1.505198,-0.443516,0.0
3.859227,0.235854,-4.577880,1.0
4.267431,-3.693612,-0.029202,0.0
-0.657957,-1.478878,-2.276553,1.0
3.907073,-1.427729,4.834485,0.0
-0.716767,-0.495436,-4.491551,1.0
-4.196880,-3.958692,1.727878,0.0
2.294132,1.483754,-3.662517,1.0
4.839289,-0.866466,3.357130,0.0
0.609432,1.930830,-5.035022,1.0
-4.394289,3.380465,2.209171,0.0
-0.177687,2.210938,-2.781405,1.0
-0.973875,3.081823,1.521115,0.0
4.557730,-0.234756,-2.287352,1.0
3.355967,-2.254420,3.397034,0.0
0.676314,4.010889,-3.361018,1.0
2.814997,4.053067,4.464885,0.0
-0.803454,1.148891,-2.709974,1.0
3.053328,1.090509,0.078250,0.0
3.502373,0.182146,-2.502099,1.0
3.033124,-1.877805,-0.135704,0.0
5.054707,-1.336251,-2.222951,1.0
0.452877,2.305191,4.018380,0.0
-3.454057,-4.129249,-2.836517,1.0
0.842311,-0.877936,4.170648,0.0
-1.754397,2.049236,-4.614742,1.0
0.462328,-2.054644,4.856239,0.0
-0.447631,4.271890,-3.099564,1.0
0.164408,-0.993969,2.606885,0.0
1.855088,-2.939808,-3.265588,1.0
-2.602046,5.014381,4.464168,0.0
4.458419,3.455711,-2.497623,1.0
-4.513204,3.979507,2.770665,0.0
1.822821,-4.652543,-3.886549,1.0
-3.935955,-4.590583,0.144696,0.0
-1.274535,-1.116580,-2.374471,1.0
-1.469196,1.425268,4.921279,0.0
-4.300558,-2.280379,-5.033994,1.0
-2.419454,3.630962,0.222995,0.0
-0.597533,4.267154,-2.287955,1.0
-1.343617,0.634887,2.109294,0.0
2.597561,1.209991,-4.040292,1.0
1.155776,4.330899,2.802777,0.0
-3.623535,3.448455,-2.319502,1.0
-1.013038,-2.334588,2.614685,0.0
3.340170,-2.562848,-2.713714,1.0
2.623342,-4.088038,0.676057,0.0
-3.061636,2.090544,-4.342387,1.0
0.842915,-0.928082,-0.928115,0.0
3.475829,2.849984,-2.843304,1.0
4.016209,-3.175933,0.002323,0.0
1.905833,3.333551,-3.692515,1.0
1.537560,-5.021009,-1.748930,0.0
-0.328877,0.965927,-4.681676,1.0
-0.008977,2.122814,-0.121553,0.0
2.040015,4.340490,-2.953659,1.0
2.200414,-2.843296,0.818912,0.0
2.163439,-2.076835,-3.428808,1.0
-0.942850,4.314813,-1.296499,0.0
-0.816495,-3.839178,-2.986830,1.0
-1.035471,-1.958015,-1.479772,0.0
-5.025275,-3.802760,-2.952268,1.0
-1.115523,-0.989748,2.237711,0.0
0.561293,-1.347400,-3.746896,1.0
3.165709,2.870838,4.359436,0.0
-3.456746,1.661691,-2.862606,1.0
0.610357,-2.925832,0.840452,0.0
-0.303335,1.849307,-2.268536,1.0
0.895879,1.834904,4.726949,0.0
3.560919,4.962528,-3.115171,1.0
3.554808,4.259051,-0.343277,0.0
2.320064,-1.290243,-3.004330,1.0
-4.974473,3.431181,-1.299569,0.0
5.052272,-1.467357,-2.337502,1.0
-2.554855,2.556195,0.693447,0.0
-3.889052,-1.701652,-2.579848,1.0
1.316282,-1.048673,1.482187,0.0
2.556451,3.873523,-4.779068,1.0
-3.075368,-4.312401,3.176591,0.0
3.816969,3.997300,-4.972260,1.0
-4.080098,0.389720,2.329188,0.0
4.058130,-2.413139,-4.017548,1.0
2.268774,3.679776,3.746945,0.0
2.663885,4.107432,-3.035342,1.0
0.037304,4.761495,-1.151362,0.0
2.628600,2.685422,-3.491237,1.0
2.424497,-0.471758,-1.700052,0.0
-4.432151,-0.553630,-4.031026,1.0
2.421509,0.300574,3.233176,0.0
5.071422,4.187789,-1.356630,1.0
0.897578,-0.200456,-1.395801,0.0
-0.189311,0.645269,-2.054374,1.0
-2.726479,4.674995,2.670741,0.0
3.589989,3.942785,-4.255552,1.0
3.212420,2.536435,4.271227,0.0
0.850735,-2.095676,-3.614885,1.0
-1.699703,3.293195,3.854376,0.0
2.775381,1.233027,-4.219650,1.0
-2.327376,0.795784,3.066377,0.0
2.561457,-3.797284,-2.860323,1.0
4.630697,2.116427,3.739425,0.0
3.515089,-0.295115,-4.168191,1.0
-3.151245,-4.581896,2.694113,0.0
-2.765935,4.529944,-2.247039,1.0
-2.230770,2.643838,4.058788,0.0
3.774970,1.912697,-4.532326,1.0
2.565127,-3.311127,1.909692,0.0
-4.415764,-0.543296,-3.920681,1.0
3.845424,2.834117,0.252391,0.0
-2.194774,-4.368348,-2.726450,1.0
0.863085,1.477040,-0.706816,0.0
-1.125551,3.863443,-3.163423,1.0
-4.961101,3.779258,3.106380,0.0
0.522944,-3.283841,-2.761066,1.0
-1.285847,2.567943,3.599835,0.0
4.246703,4.937488,-4.187018,1.0
-1.120477,-2.655511,4.243365,0.0
4.207526,-0.708911,-3.468867,1.0
5.030087,3.064314,2.730086,0.0
3.757420,2.758317,-3.025342,1.0
-2.096279,-1.355630,3.216685,0.0
3.689721,-2.856475,-1.978192,1.0
-5.026549,-4.807061,2.572834,0.0
-3.035409,4.274245,-3.590285,1.0
1.889817,-0.651880,-0.027914,0.0
1.491986,4.211356,-2.044266,1.0
-0.323700,-3.825369,-0.853535,0.0
