x1,x2,x3,y
-16.212078,4.599993,1.956633,0.0
-6.224751,-9.396023,-15.033490,1.0
-1.594885,-9.232509,3.278626,0.0
-3.017487,6.093847,-14.309867,1.0
-9.835896,-14.901489,-1.402363,0.0
10.506785,4.533049,-12.765081,1.0
5.545944,-14.317515,7.201404,0.0
0.396931,5.222072,-14.263689,1.0
11.108590,-11.935757,7.948787,0.0
13.112745,11.904360,-8.354185,1.0
12.907068,-12.900542,0.405329,0.0
7.433558,-2.192803,-3.157154,1.0
-16.305566,-15.642983,5.863795,0.0
12.150577,10.741804,-10.137839,1.0
-4.348027,-15.285440,7.873680,0.0
5.818444,11.587686,-13.758143,1.0
6.286920,-1.727777,7.031344,0.0
-13.603262,-6.017818,-4.904513,1.0
-2.582245,-4.789519,-0.242540,0.0
2.229310,13.020945,-14.463434,1.0
-14.137184,-3.658030,5.313647,0.0
10.797784,11.349064,-4.795315,1.0
0.340547,14.580723,6.380349,0.0
-4.392286,-0.153162,-7.062761,1.0
-7.391898,9.370508,15.026785,0.0
-10.575582,-5.812027,-8.536325,1.0
3.854181,-1.772182,14.912166,0.0
-9.626733,2.491230,-10.943251,1.0
-6.163905,-9.748364,8.891701,0.0
-6.340789,-12.632677,-4.287820,1.0
-13.906779,7.761711,7.542264,0.0
15.433401,9.173295,-7.203053,1.0
10.768092,7.324319,12.354459,0.0
-7.811909,12.252573,-1.739364,1.0
2.880960,9.297975,16.225155,0.0
5.520151,14.176237,-6.939506,1.0
7.732863,12.225221,13.258033,0.0
-10.541054,13.512815,-4.702029,1.0
3.181045,3.825535,13.557393,0.0
-0.222220,-5.850964,-5.306227,1.0
14.342390,-12.453308,16.346655,0.0
-7.262383,8.131809,-15.451198,1.0
12.903911,0.039915,12.986759,0.0
3.060233,-13.664446,-13.520441,1.0
11.747716,4.870184,14.435522,0.0
-2.312269,11.687572,-16.200647,1.0
-2.807646,1.900816,8.124292,0.0
-4.836807,-13.222373,-10.671277,1.0
15.531884,14.368545,5.090122,0.0
2.291882,8.663049,-4.716113,1.0
-9.778688,-10.410659,2.555720,0.0
7.633591,-6.228846,-14.021662,1.0
10.156104,-15.356587,3.044271,0.0
-7.556999,6.510986,-5.715271,1.0
16.399963,-14.823928,8.881784,0.0
-10.638572,-8.484762,-12.967521,1.0
9.807441,-1.332765,10.732561,0.0
1.451577,9.662353,-5.696111,1.0
11.768954,-1.188023,4.944589,0.0
0.675384,-0.813434,-12.381136,1.0
-3.806927,3.975472,0.505554,0.0
13.039354,-0.569769,-10.486120,1.0
13.174263,-10.160024,15.867245,0.0
-8.793844,8.867263,-4.579716,1.0
-9.059212,3.830938,8.469421,0.0
-13.188723,-1.873771,-13.004764,1.0
12.092246,-12.613080,8.709471,0.0
13.397591,14.306927,-15.333507,1.0
-1.560136,13.802643,0.667192,0.0
-2.830688,10.628805,-1.550185,1.0
-14.698246,4.573883,16.343558,0.0
7.933074,11.179430,-12.344910,1.0
-7.866521,-14.620812,-2.441879,0.0
-2.263497,6.413896,-14.268386,1.0
6.701900,9.827850,13.505437,0.0
13.088575,1.678675,-7.826538,1.0
-3.671339,5.809282,-0.206738,0.0
13.848397,1.009935,-0.015936,1.0
-12.775373,15.312448,-0.385420,0.0
-2.432016,12.101138,-4.157113,1.0
-13.391893,15.453201,13.677680,0.0
-12.849748,-13.714733,-6.094633,1.0
-10.623056,-11.698767,1.795022,0.0
12.043591,-5.364671,-11.596326,1.0
15.711731,1.063879,2.905944,0.0
11.998247,-8.462911,-10.506849,1.0
5.250027,-4.797810,15.697045,0.0
6.425404,15.772660,-5.739030,1.0
-13.530872,-10.367926,-2.275580,0.0
8.967912,12.702468,0.798325,1.0
3.959291,15.808026,7.802259,0.0
-12.357016,-15.364655,-12.013627,1.0
9.033878,-0.606385,9.662995,0.0
6.777183,-11.880942,-6.944687,1.0
-10.725533,14.966324,14.330007,0.0
13.964868,11.539364,-6.320402,1.0
0.443455,-4.857193,10.694839,0.0
3.885059,-10.816984,-9.296432,1.0
-6.955201,-10.058029,14.763771,0.0
1.527332,-4.123226,-6.410087,1.0
-9.406348,10.516485,7.847624,0.0
