x1,x2,x3,y
71.671437,21.843455,68.946633,0.0
45.483320,-57.839001,-3.018984,1.0
-47.908975,41.857903,68.236207,0.0
1.403973,-19.430753,-17.648362,1.0
-52.362741,67.417911,2.337479,0.0
39.291378,-13.809477,-10.037498,1.0
-46.651599,6.580858,35.996099,0.0
32.276130,16.919450,-49.862339,1.0
1.892137,-22.859776,21.042012,0.0
-66.398584,38.993233,-20.062036,1.0
40.346281,3.944385,60.679596,0.0
13.080054,-51.531004,-68.186366,1.0
58.801492,4.669648,30.130699,0.0
44.827246,3.528241,-46.322454,1.0
33.884087,-30.149275,38.817822,0.0
39.274433,-10.603917,1.777160,1.0
37.427685,55.102777,57.705752,0.0
36.248700,-32.098497,-62.148345,1.0
-64.670015,3.056578,6.620161,0.0
21.749878,-65.808666,-18.583757,1.0
27.625938,53.137336,23.131544,0.0
-37.517030,27.278301,-46.767641,1.0
-10.405008,-60.972407,-7.387623,0.0
-43.701196,58.005687,-16.310319,1.0
6.581229,18.719320,13.694973,0.0
-23.198222,59.484540,-50.177776,1.0
21.799935,55.510502,21.801769,0.0
20.640945,16.357245,-17.117033,1.0
-23.401786,-49.815161,11.872678,0.0
29.498358,-13.089474,-7.003278,1.0
41.774027,-47.922481,3.568974,0.0
-13.719368,-37.422334,-8.419020,1.0
-51.453725,-62.755960,65.095930,0.0
39.761976,-24.467806,-9.161597,1.0
1.838180,-65.708194,15.374459,0.0
-12.103692,45.256745,-15.990329,1.0
-28.760986,22.111637,8.052857,0.0
17.886186,-58.868503,-16.609613,1.0
50.372908,41.470658,51.044723,0.0
-25.849773,-9.142667,-36.774378,1.0
-35.988665,-61.500005,29.305988,0.0
24.959221,17.627321,3.213174,1.0
-16.864935,-56.970182,3.138965,0.0
-10.196369,-10.374798,-20.362334,1.0
55.796235,39.325068,14.183178,0.0
6.324752,28.109530,-45.293645,1.0
-0.081450,71.070907,33.732182,0.0
37.597251,24.995752,3.940157,1.0
65.465633,-23.105512,48.813450,0.0
53.909373,6.830496,-10.014353,1.0
-32.393030,34.346933,12.057054,0.0
-31.321255,47.665681,-2.307253,1.0
35.712576,29.261574,52.208654,0.0
-69.098641,19.132334,-26.089703,1.0
7.506138,11.667446,8.348496,0.0
24.658743,7.486494,-47.298323,1.0
-21.108609,43.612845,53.298902,0.0
-14.880425,32.697118,-7.447792,1.0
16.478215,37.367862,63.320240,0.0
-52.542802,65.134100,-16.757952,1.0
37.233128,-46.814156,34.789247,0.0
24.682252,-29.395059,-16.506633,1.0
-65.413140,41.359471,53.023081,0.0
-46.996527,-30.637379,-16.313823,1.0
51.629750,-2.785173,22.152902,0.0
-14.591775,-11.969992,-36.081736,1.0
-59.466213,55.365673,30.186985,0.0
24.823209,35.666826,-40.845987,1.0
35.875236,27.098635,13.177562,0.0
-0.262845,46.372249,0.842769,1.0
1.806549,-21.325158,30.914597,0.0
-61.371555,0.274062,-30.244547,1.0
49.468165,-44.554481,12.019507,0.0
-66.626491,-47.440252,-29.333905,1.0
-9.572066,-29.720063,47.140116,0.0
69.721710,-59.222236,-41.125149,1.0
-71.802455,-63.867454,1.652115,0.0
3.395699,47.519474,-7.840780,1.0
6.330725,-15.505451,52.579256,0.0
4.650949,-23.508175,-8.857693,1.0
-55.771802,-60.669838,20.004940,0.0
60.966653,-37.459412,-36.490876,1.0
50.238699,-54.186009,-0.738304,0.0
-34.089592,32.233148,-20.504620,1.0
69.556560,45.111077,41.675271,0.0
-3.426209,15.697939,-12.928393,1.0
41.766223,-35.092555,42.622507,0.0
-35.009042,-12.971773,-29.500806,1.0
29.080069,12.723572,31.516129,0.0
-50.868588,-20.358861,-45.438147,1.0
-48.868341,45.795517,31.629742,0.0
-61.962424,5.541245,-50.755680,1.0
-26.485056,-30.329666,34.079857,0.0
50.274498,-28.516028,-51.102618,1.0
-7.431715,-56.826807,67.069543,0.0
15.638275,32.490822,-14.121421,1.0
4.696916,29.063038,37.207594,0.0
-16.714122,29.745637,-48.838554,1.0
-19.305486,-35.296797,56.716890,0.0
63.177429,-32.954280,-52.110437,1.0
18.555256,-45.805661,9.250288,0.0
50.810646,54.528492,-2.746682,1.0
47.534805,5.466314,28.651670,0.0
-57.645759,-20.273803,-51.650144,1.0
57.421798,0.153959,25.780188,0.0
49.461402,-14.214400,-32.376539,1.0
33.028131,-16.207335,59.494756,0.0
66.480157,35.996574,0.858426,1.0
11.960223,-8.525801,20.501919,0.0
46.283910,5.672144,-26.935421,1.0
44.749978,0.878128,71.213143,0.0
-48.025785,-49.375681,-20.263670,1.0
