x1,x2,x3,y
9.217998,11.686072,0.764641,0.0
-10.678153,-4.717683,-11.232030,1.0
4.816279,1.396257,2.140378,0.0
14.039601,4.781869,-2.199280,1.0
-14.381683,16.058157,1.586500,0.0
-11.152191,15.130737,-13.066007,1.0
-6.053400,5.102062,13.689499,0.0
16.175335,7.451451,-14.340812,1.0
-8.066310,12.920344,7.918847,0.0
0.347489,4.854107,-15.504311,1.0
2.226350,-6.539283,-1.842258,0.0
-6.999017,-11.687102,-12.973105,1.0
-8.725992,9.644191,7.317471,0.0
6.847717,11.585087,-12.494919,1.0
13.486946,7.295018,4.703800,0.0
-8.643667,-8.512121,-15.287750,1.0
11.187127,-14.754671,9.780783,0.0
15.443887,4.213631,-1.437989,1.0
13.410423,-7.415675,1.914200,0.0
3.751529,3.544951,-14.423567,1.0
15.262333,-15.370966,15.552358,0.0
-10.466647,-3.332630,-10.055274,1.0
14.432236,-14.002341,6.878435,0.0
10.093921,-1.870331,-11.969582,1.0
7.259529,-10.895761,-1.663737,0.0
-1.605737,5.182962,-5.991406,1.0
1.499362,-0.016057,-0.481983,0.0
5.904960,10.256577,-11.025288,1.0
0.795684,7.054182,1.174663,0.0
2.225722,15.506355,-1.640205,1.0
-11.085859,-11.035339,-0.793875,0.0
-9.237319,-10.422190,-10.722125,1.0
6.109238,-12.029586,8.130357,0.0
-3.511202,-6.774999,-5.153175,1.0
10.804731,13.120204,8.744749,0.0
-5.276979,14.409940,-6.197647,1.0
-11.467793,-7.995289,5.771762,0.0
8.477379,-15.298188,-7.757983,1.0
7.240090,-11.599006,7.838534,0.0
13.135759,5.504841,-6.944904,1.0
9.291548,9.052415,5.351431,0.0
-13.269148,2.030107,-14.091151,1.0
-12.067161,-8.168493,-0.603269,0.0
-11.957402,10.948750,-13.634312,1.0
-3.928905,14.493556,9.480361,0.0
9.173954,-11.348008,-16.123098,1.0
-5.978968,-15.317167,9.870708,0.0
9.077434,-3.561035,-5.749159,1.0
-4.834392,-12.431679,1.661325,0.0
-0.416116,15.346593,-8.066503,1.0
-2.233811,11.535855,12.737537,0.0
-4.663249,-4.828224,-11.058232,1.0
12.725868,-4.929706,15.863116,0.0
-2.313618,6.830039,-3.287073,1.0
13.445588,-3.205626,12.697111,0.0
15.277842,-15.507810,-9.011873,1.0
3.284530,11.292691,4.893836,0.0
-4.027419,-11.227725,-15.911380,1.0
14.851886,-2.554595,4.940851,0.0
8.106529,11.038193,-11.665992,1.0
-6.683368,12.230367,13.975151,0.0
5.682557,-11.269239,-5.416085,1.0
-9.925529,-4.168232,6.793644,0.0
-4.463428,-4.228233,-5.318306,1.0
9.180171,-4.670112,12.280230,0.0
-3.038396,-14.714988,-13.558094,1.0
-5.579995,7.228607,-0.436803,0.0
13.090992,2.894988,-16.000379,1.0
0.555016,4.561703,1.116589,0.0
11.103621,16.164024,-0.544358,1.0
-15.790891,-0.907479,8.693170,0.0
-12.064523,3.563295,-6.389695,1.0
4.332601,-10.370779,12.474602,0.0
13.966029,7.042767,-9.038090,1.0
0.271386,-2.808098,11.532223,0.0
-6.482685,-5.287660,-8.653740,1.0
-4.016515,9.035505,11.423671,0.0
5.869223,-3.576319,-3.638720,1.0
-5.057982,11.303087,12.651524,0.0
11.306635,5.217585,-8.624040,1.0
9.884839,4.882251,6.709050,0.0
6.354287,-1.099981,-9.232229,1.0
6.315743,3.089508,1.256990,0.0
-6.857332,-10.175736,-9.671249,1.0
0.010444,12.530585,9.189082,0.0
7.046678,-2.288993,-9.190940,1.0
-9.370178,6.014580,1.846478,0.0
10.508377,-12.501773,-13.068638,1.0
9.666903,-6.768726,13.470089,0.0
14.848827,11.229410,-1.434874,1.0
12.208000,-4.548003,11.282722,0.0
9.910012,4.175465,-13.314614,1.0
-4.316369,-10.210192,7.967649,0.0
-15.749008,-14.182831,-7.329751,1.0
2.951657,-8.704936,8.786537,0.0
-0.910056,-5.915760,-5.459887,1.0
-2.362160,5.968743,9.793639,0.0
16.157593,2.659040,-9.732893,1.0
-0.019929,-8.947444,8.235628,0.0
-7.474890,9.920549,-15.241783,1.0
11.043885,-9.817085,0.796641,0.0
-2.378463,-7.232603,-3.726803,1.0
-15.035683,10.475668,0.194868,0.0
-5.956251,7.888585,-7.920991,1.0
6.650035,14.338353,9.158665,0.0
-16.153200,5.967655,-13.888652,1.0
14.521052,11.714307,12.771196,0.0
-11.833219,11.689472,-15.731023,1.0
2.565332,-14.256882,1.938354,0.0
-1.831489,-7.440691,-8.646689,1.0
-12.233078,6.859107,10.424131,0.0
-0.228756,2.103731,-14.839795,1.0
2.911319,-2.069381,8.242149,0.0
1.279636,-9.151570,-9.478721,1.0
8.878830,-16.298827,7.774728,0.0
-10.999362,8.330416,-11.663441,1.0
-11.345321,-3.412376,-0.042009,0.0
5.247496,11.665765,-2.072274,1.0
3.871921,5.776284,4.994047,0.0
-0.130202,-4.106267,-7.427685,1.0
11.627900,-6.885732,6.514453,0.0
7.209156,-9.915416,-6.011269,1.0
1.118747,-7.425294,2.799872,0.0
-15.114414,-8.759373,-6.005987,1.0
2.917776,8.662939,9.761515,0.0
14.788314,4.792041,-15.475121,1.0
0.224084,-15.417852,11.843537,0.0
-11.398961,7.855795,-6.251772,1.0
-5.063590,14.836135,1.232036,0.0
0.480032,15.691042,-15.413572,1.0
-2.717409,1.099882,6.527496,0.0
-12.501733,-9.619013,-9.328005,1.0
-12.310885,3.155436,1.035314,0.0
8.490776,14.267645,-12.520394,1.0
1.011651,-14.388748,2.283837,0.0
8.608215,-0.535886,-12.389722,1.0
3.243333,3.504692,2.317649,0.0
-12.332768,-6.033199,-15.050358,1.0
-14.502748,2.506789,13.717640,0.0
14.120258,-8.817096,-1.770079,1.0
11.585617,-0.327186,12.390279,0.0
4.459713,6.993012,-2.910811,1.0
-14.995826,-4.255213,10.172186,0.0
7.107683,12.431995,-1.518517,1.0
4.247632,-4.056985,14.413849,0.0
5.210368,7.047280,-3.300390,1.0
-10.869213,11.531575,8.290037,0.0
12.054121,-15.385230,-5.559280,1.0
-11.681880,12.434694,-0.236157,0.0
-6.074458,9.781541,-9.371396,1.0
-0.162395,9.029309,7.233016,0.0
12.196244,-6.519464,-9.689812,1.0
7.597796,1.956806,1.972187,0.0
10.377099,-2.101905,-1.230274,1.0
0.416564,-7.810278,14.021286,0.0
4.516039,8.271799,-15.529230,1.0
7.108715,-2.834073,3.095767,0.0
6.529130,3.483810,-6.012320,1.0
12.554413,14.813004,2.849211,0.0
-0.043676,15.736345,-9.165803,1.0
-7.443121,-10.338525,4.464027,0.0
-5.843878,5.735772,-5.951151,1.0
9.751744,-15.244063,3.162518,0.0
-6.301105,14.735777,-6.440673,1.0
1.421942,2.784036,12.330773,0.0
-16.211557,3.156287,-3.470462,1.0
-3.671595,3.295619,6.889603,0.0
10.602315,1.512512,-11.408490,1.0
8.296260,5.043805,12.948250,0.0
-15.720520,8.217826,-12.473764,1.0
-11.035429,-11.056360,2.719702,0.0
1.307554,3.665788,-9.194242,1.0
-1.213894,5.687861,13.909201,0.0
-15.871472,13.967184,-10.826947,1.0
-4.564305,-4.479858,14.132192,0.0
-13.203072,4.170795,-2.912114,1.0
9.533640,2.880309,4.428937,0.0
15.205837,13.100847,-4.536670,1.0
