x1,x2,x3,y
1.185299,0.525595,-1.201857,0.0
-2.080248,2.270840,-3.530621,1.0
1.512087,2.043422,0.829657,0.0
1.997733,2.099420,-1.905048,1.0
2.466680,2.696831,1.036586,0.0
2.567551,3.427277,-2.264803,1.0
-0.538658,-3.026363,3.542385,0.0
1.175442,-2.349098,-3.233127,1.0
2.785134,-2.652278,1.141926,0.0
3.580145,2.093776,-1.461437,1.0
-0.136006,0.740250,2.210488,0.0
2.271160,2.181961,-3.199813,1.0
-1.149493,1.867188,-0.881662,0.0
2.656115,-2.869434,-2.738561,1.0
0.008631,-2.942545,-0.521223,0.0
0.192881,0.558684,-2.744974,1.0
-1.255690,0.419928,-1.150220,0.0
3.544666,-2.200545,-2.266143,1.0
0.540866,3.140928,-1.279542,0.0
-0.160926,-3.680849,-2.489392,1.0
2.252810,-2.823475,2.269246,0.0
-3.388470,0.379351,-3.485517,1.0
-0.858986,0.416103,0.872128,0.0
2.733877,1.668523,-3.511795,1.0
-0.895963,0.553894,0.558487,0.0
-1.227864,1.889314,-2.380748,1.0
-2.517740,-2.452570,-1.555710,0.0
3.540107,2.571017,-1.661259,1.0
-3.096096,0.714098,-0.352799,0.0
2.672354,3.646303,-3.594902,1.0
3.178696,-3.652811,-1.611002,0.0
-0.449867,1.888668,-3.523279,1.0
-3.653060,0.819646,-2.144962,0.0
3.114765,2.248198,-2.128171,1.0
3.266103,0.198695,2.275837,0.0
-1.895700,3.367307,-2.767782,1.0
-2.048114,2.145378,-1.988165,0.0
-1.635401,-2.577617,-3.276331,1.0
-1.612645,2.477817,-1.715864,0.0
-1.401872,0.339890,-2.566731,1.0
-3.063176,-0.991135,-0.052126,0.0
-3.465009,1.585339,-3.342050,1.0
0.770183,1.863209,-1.120187,0.0
-1.044838,-0.391106,-3.176494,1.0
3.456034,2.963984,-0.488645,0.0
3.203855,-2.614661,-3.601443,1.0
2.768576,0.250105,0.748574,0.0
-0.594660,2.946054,-2.173552,1.0
-1.123537,1.518889,-1.283643,0.0
2.040304,-0.207825,-2.516930,1.0
-2.775156,0.144965,2.073302,0.0
1.262138,-3.052201,-2.990422,1.0
1.130723,0.856691,-1.256638,0.0
-1.838677,-0.236459,-2.598109,1.0
3.356926,2.261240,-1.029290,0.0
0.265882,-0.914678,-3.532457,1.0
-3.299559,-0.085597,-2.151921,0.0
1.918124,3.514549,-1.745027,1.0
-3.131114,-3.227703,1.698491,0.0
-0.034233,1.844346,-2.704732,1.0
0.129192,3.126031,-0.218950,0.0
0.067546,3.041047,-2.782543,1.0
0.364237,1.932973,1.761503,0.0
-2.475555,3.545178,-2.809893,1.0
-2.516304,-0.519450,1.878379,0.0
3.440493,0.767142,-1.636179,1.0
2.467288,-1.887577,-0.129616,0.0
1.837800,0.304992,-3.207121,1.0
-3.627541,0.524812,0.232394,0.0
-1.460938,-0.782527,-3.185259,1.0
0.683702,-1.224590,-1.500955,0.0
1.030361,1.281931,-3.595243,1.0
0.584002,2.921399,1.304317,0.0
2.141443,-2.360577,-3.410295,1.0
0.145818,1.356642,1.937349,0.0
2.696806,0.213068,-2.665734,1.0
-2.655564,-2.667272,0.795753,0.0
-2.812360,-3.532114,-2.956776,1.0
-0.646643,2.465585,-0.315816,0.0
0.681080,-0.883411,-3.497129,1.0
-0.728243,0.019784,0.045985,0.0
2.337205,2.198449,-2.108214,1.0
-0.686447,-0.519466,1.641037,0.0
0.395805,-0.309278,-3.547849,1.0
-3.459527,-2.470759,2.877235,0.0
1.934184,-0.369427,-2.600726,1.0
3.164245,-2.336483,2.675554,0.0
-0.610795,-1.827307,-2.990182,1.0
-1.436327,-1.550624,1.753190,0.0
-1.852255,0.958054,-2.604808,1.0
2.305579,3.469115,1.195303,0.0
1.467173,1.973763,-2.865172,1.0
-0.826208,-3.673090,-1.982627,0.0
0.590444,0.192639,-3.642135,1.0
0.612178,2.873283,-0.508566,0.0
0.431575,1.476265,-2.684833,1.0
0.654996,-2.674439,-0.993425,0.0
-2.369406,-3.213277,-2.595190,1.0
-3.266048,0.730959,1.547228,0.0
1.722776,-1.503116,-2.241762,1.0
3.260722,-1.441113,-0.027507,0.0
-3.570299,0.578908,-2.903946,1.0
-1.409468,-1.527417,-0.126644,0.0
-2.199376,-1.918534,-3.470533,1.0
0.703310,2.735043,-0.324146,0.0
