x1,x2,x3,y
4.859861,4.086673,2.176175,0.0
-3.231730,-4.482867,-3.983667,1.0
0.058459,-3.479627,5.265351,0.0
-4.451172,-2.445254,-2.716626,1.0
-5.371217,-2.846171,3.483711,0.0
-4.077322,5.244829,-2.706653,1.0
3.828337,-2.336692,5.039381,0.0
-3.928440,1.910313,-4.245773,1.0
0.603583,-5.576445,4.936162,0.0
1.498688,4.850705,-2.893397,1.0
-5.245744,-5.223464,-0.193876,0.0
-4.902324,1.446315,-5.622971,1.0
4.243817,-2.566615,3.873648,0.0
0.991857,0.948805,-4.786749,1.0
-1.063908,-5.495222,2.099712,0.0
-5.000974,2.237253,-5.750582,1.0
-0.559220,-2.803815,-2.170231,0.0
1.049960,3.079988,-5.646433,1.0
-1.581611,5.068599,-0.582802,0.0
3.048125,4.230654,-4.775001,1.0
-3.276518,-3.245186,2.365266,0.0
-0.236405,5.547143,-2.625324,1.0
-0.999617,-3.766721,5.579452,0.0
-1.482684,-2.665659,-4.405600,1.0
5.065606,5.246891,2.315396,0.0
1.685391,-0.829198,-5.345830,1.0
5.312145,-3.981713,1.123789,0.0
-0.562001,-3.155731,-4.672875,1.0
-2.629159,-3.877535,0.598525,0.0
-3.823011,-0.951423,-5.783867,1.0
-2.934227,-3.950747,-0.067594,0.0
2.065173,2.155859,-5.405759,1.0
4.527324,-5.266528,5.230560,0.0
4.128288,4.538502,-4.603742,1.0
0.329055,-2.775142,2.703341,0.0
-1.786428,-3.698236,-4.795168,1.0
4.414012,4.301927,1.072514,0.0
-2.667308,4.556696,-2.813163,1.0
4.883443,-5.573391,-0.206881,0.0
-1.098530,4.203762,-4.593656,1.0
2.400631,2.605248,-1.452397,0.0
-4.767353,-3.708605,-4.912380,1.0
2.392573,-5.230676,4.743493,0.0
-2.345354,-1.571878,-5.609504,1.0
-0.048064,4.188889,3.063179,0.0
-3.354748,4.352887,-4.270817,1.0
1.715052,-1.116650,2.299182,0.0
-3.125710,2.588552,-5.799451,1.0
4.180803,5.558225,3.082829,0.0
-3.694488,1.540161,-5.764579,1.0
-5.535926,1.284253,-1.117767,0.0
1.199321,-3.816799,-3.723109,1.0
0.726832,1.058365,5.294140,0.0
-4.434023,-4.232576,-5.757967,1.0
-0.832556,-3.169698,5.706800,0.0
-3.738568,3.093126,-5.471912,1.0
2.673185,1.428150,3.267868,0.0
3.909408,3.026053,-1.404807,1.0
-4.099311,-4.720898,1.212056,0.0
-5.559220,4.182206,-5.745012,1.0
-3.086509,0.237505,2.361517,0.0
-3.956650,3.383125,-4.608887,1.0
-4.691144,1.141489,0.244042,0.0
-3.045048,1.080168,-3.153179,1.0
3.172981,3.097778,4.069516,0.0
5.698295,1.645257,-4.416312,1.0
1.617928,2.123843,3.038205,0.0
5.410447,0.976834,-1.761824,1.0
-1.254792,-0.487768,3.853015,0.0
4.425342,-2.484669,-3.251292,1.0
-2.125372,-4.721043,-0.666783,0.0
2.654070,4.954794,-3.825416,1.0
4.569667,-1.213237,2.803068,0.0
-1.025874,-4.270273,-3.868180,1.0
5.657869,-5.002014,-1.496797,0.0
3.538391,-3.470529,-5.191729,1.0
-4.268240,-1.906868,2.915799,0.0
4.285771,-5.042100,-5.276306,1.0
0.464467,-0.500781,5.168070,0.0
1.586169,1.946153,-4.604605,1.0
1.231785,-3.392096,3.664034,0.0
-1.225650,2.101346,-5.316734,1.0
0.578777,-4.891368,1.298076,0.0
-1.114570,1.429062,-5.610812,1.0
-5.035416,3.363583,5.130148,0.0
1.632943,-0.727443,-3.209392,1.0
-2.350789,-0.118092,0.415352,0.0
0.900310,5.110652,-4.719961,1.0
2.544819,1.572807,-0.402116,0.0
-3.624488,-5.164850,-4.530285,1.0
-0.719977,-1.861701,-2.087577,0.0
1.511320,-3.245417,-4.401107,1.0
-3.932428,4.489269,4.984065,0.0
-0.190037,-3.952917,-4.805794,1.0
4.338303,-3.733406,-0.956499,0.0
-2.494885,2.461613,-5.401518,1.0
2.425755,-4.331995,5.455626,0.0
-1.624576,2.154686,-3.915220,1.0
1.057097,-4.571796,1.489787,0.0
5.603381,-4.374381,-3.072920,1.0
-2.860876,-0.749263,4.981451,0.0
0.942957,2.671102,-2.798723,1.0
4.088497,-3.023180,-0.677730,0.0
-3.526962,-1.651054,-4.203511,1.0
2.508841,0.092795,5.344003,0.0
1.737992,1.630116,-4.104491,1.0
-2.961707,-1.810764,5.091583,0.0
-3.896015,1.669919,-5.748420,1.0
-0.296890,-1.822249,-0.641097,0.0
4.761474,-2.311557,-4.147011,1.0
-3.858735,1.835956,2.021499,0.0
-1.641641,5.335389,-1.657696,1.0
-3.127938,-0.046462,-1.525727,0.0
0.457491,-1.749750,-4.197916,1.0
2.027476,-5.016488,-1.239613,0.0
-3.183079,1.197441,-3.581455,1.0
0.678171,-4.783088,0.270581,0.0
-2.539185,0.322680,-5.682685,1.0
-5.721176,-3.409720,-1.122984,0.0
-1.650482,-4.051052,-5.725801,1.0
-0.889968,-5.298536,1.863948,0.0
3.792161,4.456538,-3.390885,1.0
-2.255757,-3.709244,-0.896116,0.0
0.595551,-1.378413,-4.085217,1.0
0.669277,-3.457506,5.724637,0.0
1.580162,5.390980,-3.919848,1.0
-0.737127,-0.088815,4.172464,0.0
-4.665797,-2.056193,-4.193300,1.0
-2.119505,1.071882,1.561539,0.0
0.870824,-3.265337,-3.710214,1.0
-2.824206,0.769681,2.886671,0.0
-3.102737,-5.698995,-4.090678,1.0
-5.204748,-0.593017,-0.559580,0.0
3.711098,-0.782103,-4.178839,1.0
-2.133420,-0.790648,5.325069,0.0
-4.259423,-4.520248,-4.778904,1.0
