x1,x2,x3,y
-5.931292,8.779201,1.467981,0.0
0.230920,-6.319617,-8.560624,1.0
2.347266,-0.094678,8.620483,0.0
-6.140471,8.507696,-8.634591,1.0
7.620695,1.414590,5.701793,0.0
2.435531,-4.631746,-7.060687,1.0
4.618112,-1.196101,5.354603,0.0
-9.230213,-8.185022,-4.751938,1.0
7.426780,-2.700610,-0.926104,0.0
8.559444,6.180845,-4.492021,1.0
5.620908,1.195494,6.017927,0.0
-2.336294,-1.490975,-6.995083,1.0
-7.051314,7.757553,-0.680109,0.0
-6.939029,-2.259764,-4.056150,1.0
0.902679,-6.275280,-1.966556,0.0
-6.154952,6.926829,-3.824787,1.0
-8.186263,-2.318695,0.376349,0.0
2.140988,-7.414924,-6.017792,1.0
-4.122517,-2.137112,1.414264,0.0
7.589601,-0.371891,-5.098937,1.0
-5.262260,0.199702,8.652114,0.0
5.428642,6.178860,-2.602762,1.0
-4.428261,-7.185850,0.758061,0.0
-7.814904,8.108295,-7.717759,1.0
-6.783647,5.244157,-2.124181,0.0
6.748136,-6.880166,-4.101997,1.0
-1.333549,0.037533,1.594652,0.0
-8.647823,-3.569238,-6.289235,1.0
-5.063188,-2.006182,5.478250,0.0
-6.737579,-1.689086,-7.113714,1.0
-0.879158,-7.606861,8.304330,0.0
-1.828212,0.441698,-3.625575,1.0
1.462644,-6.537799,8.391875,0.0
-5.420876,-5.869258,-9.062714,1.0
-2.268568,2.175466,-0.499649,0.0
1.804252,6.065988,-2.526254,1.0
2.614202,3.688455,1.355531,0.0
7.430879,-8.212006,-8.260349,1.0
-3.796934,1.526953,-0.460832,0.0
1.424540,4.052148,-9.028644,1.0
-2.173384,2.329987,7.736404,0.0
-7.664083,-5.245047,-8.709512,1.0
-1.069554,-8.395995,7.471235,0.0
6.460581,-3.817382,-8.331613,1.0
5.972718,-0.733557,4.781896,0.0
5.657918,-9.173744,-8.517239,1.0
-5.021438,-7.106012,2.615457,0.0
9.035721,-5.642203,-7.529962,1.0
3.899908,-0.638638,1.742254,0.0
5.462715,2.243474,-2.812881,1.0
4.268429,-0.711596,2.723399,0.0
6.336220,7.854614,-0.634703,1.0
6.724320,2.042971,3.153713,0.0
1.576874,-2.480223,-5.953874,1.0
5.515158,-9.144663,0.909326,0.0
2.933786,-0.462016,-9.100958,1.0
-5.432861,-2.691476,2.415946,0.0
-5.880469,7.359487,-4.279225,1.0
-4.745599,-2.477747,4.067309,0.0
-5.836633,0.102544,-7.841305,1.0
-0.913474,-7.752252,3.357799,0.0
-8.367248,6.259288,-5.579478,1.0
0.149880,8.026569,0.420908,0.0
-4.363341,5.126095,-5.173802,1.0
6.559123,-3.022133,5.277194,0.0
-2.544659,-6.691520,-9.046199,1.0
3.363253,0.794771,4.786940,0.0
-4.729144,-4.917440,-8.468918,1.0
7.259782,-0.839859,4.062805,0.0
-1.236459,-4.970070,-4.404616,1.0
-6.040912,7.785203,-0.884988,0.0
-0.566651,-0.506601,-2.570906,1.0
3.928534,-3.134063,3.430704,0.0
-6.336350,8.567506,-8.226829,1.0
-7.776059,-8.620237,-0.768461,0.0
2.601620,-3.178416,-4.932049,1.0
-1.360045,1.130920,1.421856,0.0
-8.724846,3.907816,-3.704397,1.0
8.444272,4.878360,3.995974,0.0
-7.777182,-8.890974,-3.833046,1.0
7.539671,-2.546191,6.098522,0.0
-3.651724,5.475537,-7.403800,1.0
-5.656232,0.309181,7.675340,0.0
-7.411349,1.653032,-7.619383,1.0
2.581429,-7.720209,2.756422,0.0
-9.020628,-1.093250,-3.463410,1.0
-7.020662,2.138427,6.505942,0.0
2.441020,-5.383012,-5.649724,1.0
2.213162,-3.393681,8.804948,0.0
4.753637,7.373110,-1.440106,1.0
0.606596,2.261151,5.095762,0.0
2.815121,-4.659969,-2.501061,1.0
6.800552,-0.124230,-0.631520,0.0
-5.927964,8.913780,-9.201722,1.0
-3.276639,4.120392,5.287386,0.0
-2.235933,-7.320542,-3.413479,1.0
4.427385,-7.542097,1.994962,0.0
8.247957,-2.379511,-5.925439,1.0
4.280755,1.841440,1.784467,0.0
3.816151,5.244713,-3.494192,1.0
2.682719,2.057562,5.585302,0.0
6.635987,5.441532,-4.904901,1.0
-4.855401,-6.519409,3.357595,0.0
5.399521,0.351148,-1.987911,1.0
-1.741371,9.183181,1.961885,0.0
-3.904806,-7.267633,-5.167084,1.0
2.822898,-4.147296,9.227631,0.0
1.395018,-8.539641,-8.733145,1.0
-7.824860,8.177516,5.633697,0.0
3.026500,-4.606287,-7.014224,1.0
-9.292094,-6.630555,-2.331760,0.0
4.795703,7.587184,-6.589117,1.0
9.250170,8.806166,6.277432,0.0
5.476349,8.198322,-4.525544,1.0
-3.838947,2.225752,5.271513,0.0
-7.302604,6.537280,-3.801101,1.0
0.362035,2.515213,-0.539797,0.0
